rcept_no,reprt_code,bsns_year,corp_code,stock_code,fs_div,fs_nm,sj_div,sj_nm,account_nm,thstrm_nm,thstrm_dt,thstrm_amount,frmtrm_amount,bfefrmtrm_amount,ord,currency
20240318000716,11011,2023,01721809,453340,CFS,연결재무제표,BS,재무상태표,유동자산,제 1 기,2023.12.31 현재,"378,556,857,000",-,-,1,KRW
20240318000716,11011,2023,01721809,453340,CFS,연결재무제표,BS,재무상태표,비유동자산,제 1 기,2023.12.31 현재,"501,760,346,000",-,-,3,KRW
20240318000716,11011,2023,01721809,453340,CFS,연결재무제표,BS,재무상태표,자산총계,제 1 기,2023.12.31 현재,"880,317,203,000",-,-,5,KRW
20240318000716,11011,2023,01721809,453340,CFS,연결재무제표,BS,재무상태표,유동부채,제 1 기,2023.12.31 현재,"224,641,379,000",-,-,7,KRW
20240318000716,11011,2023,01721809,453340,CFS,연결재무제표,BS,재무상태표,비유동부채,제 1 기,2023.12.31 현재,"27,164,837,000",-,-,9,KRW
20240318000716,11011,2023,01721809,453340,CFS,연결재무제표,BS,재무상태표,부채총계,제 1 기,2023.12.31 현재,"251,806,216,000",-,-,11,KRW
20240318000716,11011,2023,01721809,453340,CFS,연결재무제표,BS,재무상태표,자본금,제 1 기,2023.12.31 현재,"16,940,457,000",-,-,13,KRW
20240318000716,11011,2023,01721809,453340,CFS,연결재무제표,BS,재무상태표,이익잉여금,제 1 기,2023.12.31 현재,"25,941,501,000",-,-,17,KRW
20240318000716,11011,2023,01721809,453340,CFS,연결재무제표,BS,재무상태표,자본총계,제 1 기,2023.12.31 현재,"628,510,987,000",-,-,21,KRW
20240318000716,11011,2023,01721809,453340,CFS,연결재무제표,IS,손익계산서,매출액,제 1 기,2023.03.01 ~ 2023.12.31,"1,826,998,311,000",-,-,23,KRW
20240318000716,11011,2023,01721809,453340,CFS,연결재무제표,IS,손익계산서,영업이익,제 1 기,2023.03.01 ~ 2023.12.31,"64,841,641,000",-,-,25,KRW
20240318000716,11011,2023,01721809,453340,CFS,연결재무제표,IS,손익계산서,법인세차감전 순이익,제 1 기,2023.03.01 ~ 2023.12.31,"52,832,892,000",-,-,27,KRW
20240318000716,11011,2023,01721809,453340,CFS,연결재무제표,IS,손익계산서,당기순이익,제 1 기,2023.03.01 ~ 2023.12.31,"39,327,155,000",-,-,29,KRW
20240318000716,11011,2023,01721809,453340,CFS,연결재무제표,IS,손익계산서,당기순이익(손실),제 1 기,2023.03.01 ~ 2023.12.31,"39,327,155,000",-,-,61,KRW
20240318000716,11011,2023,01721809,453340,OFS,재무제표,BS,재무상태표,유동자산,제 1 기,2023.12.31 현재,"347,283,683,000",-,-,2,KRW
20240318000716,11011,2023,01721809,453340,OFS,재무제표,BS,재무상태표,비유동자산,제 1 기,2023.12.31 현재,"512,113,081,000",-,-,4,KRW
20240318000716,11011,2023,01721809,453340,OFS,재무제표,BS,재무상태표,자산총계,제 1 기,2023.12.31 현재,"859,396,764,000",-,-,6,KRW
20240318000716,11011,2023,01721809,453340,OFS,재무제표,BS,재무상태표,유동부채,제 1 기,2023.12.31 현재,"209,979,093,000",-,-,8,KRW
20240318000716,11011,2023,01721809,453340,OFS,재무제표,BS,재무상태표,비유동부채,제 1 기,2023.12.31 현재,"26,223,989,000",-,-,10,KRW
20240318000716,11011,2023,01721809,453340,OFS,재무제표,BS,재무상태표,부채총계,제 1 기,2023.12.31 현재,"236,203,082,000",-,-,12,KRW
20240318000716,11011,2023,01721809,453340,OFS,재무제표,BS,재무상태표,자본금,제 1 기,2023.12.31 현재,"16,940,457,000",-,-,15,KRW
20240318000716,11011,2023,01721809,453340,OFS,재무제표,BS,재무상태표,이익잉여금,제 1 기,2023.12.31 현재,"30,099,854,000",-,-,19,KRW
20240318000716,11011,2023,01721809,453340,OFS,재무제표,BS,재무상태표,자본총계,제 1 기,2023.12.31 현재,"623,193,682,000",-,-,22,KRW
20240318000716,11011,2023,01721809,453340,OFS,재무제표,IS,손익계산서,매출액,제 1 기,2023.03.01 ~ 2023.12.31,"1,770,802,749,000",-,-,24,KRW
20240318000716,11011,2023,01721809,453340,OFS,재무제표,IS,손익계산서,영업이익,제 1 기,2023.03.01 ~ 2023.12.31,"61,891,708,000",-,-,26,KRW
20240318000716,11011,2023,01721809,453340,OFS,재무제표,IS,손익계산서,법인세차감전 순이익,제 1 기,2023.03.01 ~ 2023.12.31,"56,143,198,000",-,-,28,KRW
20240318000716,11011,2023,01721809,453340,OFS,재무제표,IS,손익계산서,당기순이익,제 1 기,2023.03.01 ~ 2023.12.31,"42,930,219,000",-,-,30,KRW
20240318000716,11011,2023,01721809,453340,OFS,재무제표,IS,손익계산서,당기순이익(손실),제 1 기,2023.03.01 ~ 2023.12.31,"42,930,219,000",-,-,62,KRW
20240318000716,11011,2023,01721809,453340,OFS,재무제표,IS,손익계산서,총포괄손익,제 1 기,2023.03.01 ~ 2023.12.31,"30,135,211,000",-,-,64,KRW
