rcept_no,reprt_code,bsns_year,corp_code,stock_code,fs_div,fs_nm,sj_div,sj_nm,account_nm,thstrm_nm,thstrm_dt,thstrm_amount,frmtrm_amount,bfefrmtrm_amount,ord,currency
20240311000875,11011,2023,01797440,472230,OFS,재무제표,BS,재무상태표,유동자산,제 1 기,2023.12.31 현재,"1,985,109,712",-,-,2,KRW
20240311000875,11011,2023,01797440,472230,OFS,재무제표,BS,재무상태표,자산총계,제 1 기,2023.12.31 현재,"1,985,109,712",-,-,6,KRW
20240311000875,11011,2023,01797440,472230,OFS,재무제표,BS,재무상태표,비유동부채,제 1 기,2023.12.31 현재,"1,517,855,538",-,-,10,KRW
20240311000875,11011,2023,01797440,472230,OFS,재무제표,BS,재무상태표,부채총계,제 1 기,2023.12.31 현재,"1,517,855,538",-,-,12,KRW
20240311000875,11011,2023,01797440,472230,OFS,재무제표,BS,재무상태표,자본금,제 1 기,2023.12.31 현재,"15,500,000",-,-,15,KRW
20240311000875,11011,2023,01797440,472230,OFS,재무제표,BS,재무상태표,이익잉여금,제 1 기,2023.12.31 현재,"-19,929,196",-,-,19,KRW
20240311000875,11011,2023,01797440,472230,OFS,재무제표,BS,재무상태표,자본총계,제 1 기,2023.12.31 현재,"467,254,174",-,-,22,KRW
20240311000875,11011,2023,01797440,472230,OFS,재무제표,IS,손익계산서,영업이익,제 1 기,2023.11.02 ~ 2023.12.31,"-11,964,640",-,-,26,KRW
20240311000875,11011,2023,01797440,472230,OFS,재무제표,IS,손익계산서,법인세차감전 순이익,제 1 기,2023.11.02 ~ 2023.12.31,"-25,194,938",-,-,28,KRW
20240311000875,11011,2023,01797440,472230,OFS,재무제표,IS,손익계산서,당기순이익,제 1 기,2023.11.02 ~ 2023.12.31,"-19,929,196",-,-,30,KRW
20240311000875,11011,2023,01797440,472230,OFS,재무제표,IS,손익계산서,당기순이익(손실),제 1 기,2023.11.02 ~ 2023.12.31,"-19,929,196",-,-,62,KRW
20240311000875,11011,2023,01797440,472230,OFS,재무제표,IS,손익계산서,총포괄손익,제 1 기,2023.11.02 ~ 2023.12.31,"-19,929,196",-,-,64,KRW
20240311000875,11011,2023,01797440,472230,OFS,재무제표,IS,손익계산서,영업비용,제 1 기,2023.11.02 ~ 2023.12.31,"11,964,640",-,-,66,KRW
