rcept_no,reprt_code,bsns_year,corp_code,stock_code,fs_div,fs_nm,sj_div,sj_nm,account_nm,thstrm_nm,thstrm_dt,thstrm_amount,frmtrm_amount,bfefrmtrm_amount,ord,currency
20250319000733,11011,2024,01814589,477760,OFS,재무제표,BS,재무상태표,유동자산,제 1 기,2024.12.31 현재,"11,972,837,828",-,-,2,KRW
20250319000733,11011,2024,01814589,477760,OFS,재무제표,BS,재무상태표,자산총계,제 1 기,2024.12.31 현재,"11,972,837,828",-,-,6,KRW
20250319000733,11011,2024,01814589,477760,OFS,재무제표,BS,재무상태표,유동부채,제 1 기,2024.12.31 현재,"550,000",-,-,8,KRW
20250319000733,11011,2024,01814589,477760,OFS,재무제표,BS,재무상태표,비유동부채,제 1 기,2024.12.31 현재,"954,196,682",-,-,10,KRW
20250319000733,11011,2024,01814589,477760,OFS,재무제표,BS,재무상태표,부채총계,제 1 기,2024.12.31 현재,"954,746,682",-,-,12,KRW
20250319000733,11011,2024,01814589,477760,OFS,재무제표,BS,재무상태표,자본금,제 1 기,2024.12.31 현재,"584,000,000",-,-,15,KRW
20250319000733,11011,2024,01814589,477760,OFS,재무제표,BS,재무상태표,이익잉여금,제 1 기,2024.12.31 현재,"102,845,292",-,-,19,KRW
20250319000733,11011,2024,01814589,477760,OFS,재무제표,BS,재무상태표,자본총계,제 1 기,2024.12.31 현재,"11,018,091,146",-,-,22,KRW
20250319000733,11011,2024,01814589,477760,OFS,재무제표,IS,손익계산서,매출액,제 1 기,2024.02.23 ~ 2024.12.31,0,-,-,24,KRW
20250319000733,11011,2024,01814589,477760,OFS,재무제표,IS,손익계산서,영업이익,제 1 기,2024.02.23 ~ 2024.12.31,"-56,450,147",-,-,26,KRW
20250319000733,11011,2024,01814589,477760,OFS,재무제표,IS,손익계산서,법인세차감전 순이익,제 1 기,2024.02.23 ~ 2024.12.31,"114,145,718",-,-,28,KRW
20250319000733,11011,2024,01814589,477760,OFS,재무제표,IS,손익계산서,당기순이익,제 1 기,2024.02.23 ~ 2024.12.31,"102,845,292",-,-,30,KRW
20250319000733,11011,2024,01814589,477760,OFS,재무제표,IS,손익계산서,당기순이익(손실),제 1 기,2024.02.23 ~ 2024.12.31,"102,845,292",-,-,62,KRW
20250319000733,11011,2024,01814589,477760,OFS,재무제표,IS,손익계산서,총포괄손익,제 1 기,2024.02.23 ~ 2024.12.31,"102,845,292",-,-,64,KRW
