rcept_no,reprt_code,bsns_year,corp_code,stock_code,fs_div,fs_nm,sj_div,sj_nm,account_nm,thstrm_nm,thstrm_dt,thstrm_amount,frmtrm_nm,frmtrm_dt,frmtrm_amount,bfefrmtrm_amount,ord,currency
20240306000437,11011,2023,01612608,419270,OFS,재무제표,BS,재무상태표,자산총계,제 2 기,2023.12.31 현재,"10,129,877,243",제 1 기,2022.12.31 현재,"9,925,327,495",-,6,KRW
20240306000437,11011,2023,01612608,419270,OFS,재무제표,BS,재무상태표,부채총계,제 2 기,2023.12.31 현재,"1,402,433,184",제 1 기,2022.12.31 현재,"1,369,215,517",-,12,KRW
20240306000437,11011,2023,01612608,419270,OFS,재무제표,BS,재무상태표,자본금,제 2 기,2023.12.31 현재,"430,500,000",제 1 기,2022.12.31 현재,"430,500,000",-,15,KRW
20240306000437,11011,2023,01612608,419270,OFS,재무제표,BS,재무상태표,이익잉여금,제 2 기,2023.12.31 현재,"183,986,753",제 1 기,2022.12.31 현재,"12,654,672",-,19,KRW
20240306000437,11011,2023,01612608,419270,OFS,재무제표,BS,재무상태표,자본총계,제 2 기,2023.12.31 현재,"8,727,444,059",제 1 기,2022.12.31 현재,"8,556,111,978",-,22,KRW
20240306000437,11011,2023,01612608,419270,OFS,재무제표,IS,손익계산서,법인세차감전 순이익,제 2 기,2023.01.01 ~ 2023.12.31,"188,046,963",제 1 기,2022.01.19 ~ 2022.12.31,"16,223,937",-,28,KRW
20240306000437,11011,2023,01612608,419270,OFS,재무제표,IS,손익계산서,당기순이익,제 2 기,2023.01.01 ~ 2023.12.31,"171,332,081",제 1 기,2022.01.19 ~ 2022.12.31,"12,654,672",-,30,KRW
20240306000437,11011,2023,01612608,419270,OFS,재무제표,BS,재무상태표,차입부채,제 2 기,2023.12.31 현재,"1,359,950,050",제 1 기,2022.12.31 현재,"1,318,688,293",-,34,KRW
20240306000437,11011,2023,01612608,419270,OFS,재무제표,IS,손익계산서,순이자손익,제 2 기,2023.01.01 ~ 2023.12.31,"247,000,293",제 1 기,2022.01.19 ~ 2022.12.31,"66,044,717",-,52,KRW
20240306000437,11011,2023,01612608,419270,OFS,재무제표,IS,손익계산서,이자수익,제 2 기,2023.01.01 ~ 2023.12.31,"288,262,050",제 1 기,2022.01.19 ~ 2022.12.31,"103,178,275",-,54,KRW
20240306000437,11011,2023,01612608,419270,OFS,재무제표,IS,손익계산서,이자비용,제 2 기,2023.01.01 ~ 2023.12.31,"41,261,757",제 1 기,2022.01.19 ~ 2022.12.31,"37,133,558",-,56,KRW
20240306000437,11011,2023,01612608,419270,OFS,재무제표,IS,손익계산서,영업이익(손실),제 2 기,2023.01.01 ~ 2023.12.31,"-58,953,330",제 1 기,2022.01.19 ~ 2022.12.31,"-49,820,780",-,60,KRW
20240306000437,11011,2023,01612608,419270,OFS,재무제표,IS,손익계산서,당기순이익(손실),제 2 기,2023.01.01 ~ 2023.12.31,"171,332,081",제 1 기,2022.01.19 ~ 2022.12.31,"12,654,672",-,62,KRW
20240306000437,11011,2023,01612608,419270,OFS,재무제표,IS,손익계산서,총포괄손익,제 2 기,2023.01.01 ~ 2023.12.31,"171,332,081",제 1 기,2022.01.19 ~ 2022.12.31,"12,654,672",-,64,KRW
