rcept_no,reprt_code,bsns_year,corp_code,stock_code,fs_div,fs_nm,sj_div,sj_nm,account_nm,thstrm_nm,thstrm_dt,thstrm_amount,frmtrm_amount,bfefrmtrm_amount,ord,currency
20240313000637,11011,2023,01765256,460850,OFS,재무제표,BS,재무상태표,유동자산,제 1 기,2023.12.31 현재,"741,102,851,753",-,-,2,KRW
20240313000637,11011,2023,01765256,460850,OFS,재무제표,BS,재무상태표,비유동자산,제 1 기,2023.12.31 현재,"969,631,655,278",-,-,4,KRW
20240313000637,11011,2023,01765256,460850,OFS,재무제표,BS,재무상태표,자산총계,제 1 기,2023.12.31 현재,"1,710,734,507,031",-,-,6,KRW
20240313000637,11011,2023,01765256,460850,OFS,재무제표,BS,재무상태표,유동부채,제 1 기,2023.12.31 현재,"687,084,329,583",-,-,8,KRW
20240313000637,11011,2023,01765256,460850,OFS,재무제표,BS,재무상태표,비유동부채,제 1 기,2023.12.31 현재,"62,017,568,172",-,-,10,KRW
20240313000637,11011,2023,01765256,460850,OFS,재무제표,BS,재무상태표,부채총계,제 1 기,2023.12.31 현재,"749,101,897,755",-,-,12,KRW
20240313000637,11011,2023,01765256,460850,OFS,재무제표,BS,재무상태표,자본금,제 1 기,2023.12.31 현재,"149,493,280,000",-,-,15,KRW
20240313000637,11011,2023,01765256,460850,OFS,재무제표,BS,재무상태표,이익잉여금,제 1 기,2023.12.31 현재,"7,265,837,618",-,-,19,KRW
20240313000637,11011,2023,01765256,460850,OFS,재무제표,BS,재무상태표,자본총계,제 1 기,2023.12.31 현재,"961,632,609,276",-,-,22,KRW
20240313000637,11011,2023,01765256,460850,OFS,재무제표,IS,손익계산서,매출액,제 1 기,2023.06.01 ~ 2023.12.31,"1,266,149,070,283",-,-,24,KRW
20240313000637,11011,2023,01765256,460850,OFS,재무제표,IS,손익계산서,영업이익,제 1 기,2023.06.01 ~ 2023.12.31,"26,689,442,862",-,-,26,KRW
20240313000637,11011,2023,01765256,460850,OFS,재무제표,IS,손익계산서,법인세차감전 순이익,제 1 기,2023.06.01 ~ 2023.12.31,"13,424,496,562",-,-,28,KRW
20240313000637,11011,2023,01765256,460850,OFS,재무제표,IS,손익계산서,당기순이익,제 1 기,2023.06.01 ~ 2023.12.31,"10,113,300,697",-,-,30,KRW
20240313000637,11011,2023,01765256,460850,OFS,재무제표,IS,손익계산서,당기순이익(손실),제 1 기,2023.06.01 ~ 2023.12.31,"10,113,300,697",-,-,62,KRW
20240313000637,11011,2023,01765256,460850,OFS,재무제표,IS,손익계산서,총포괄손익,제 1 기,2023.06.01 ~ 2023.12.31,"2,858,078,413",-,-,64,KRW
