rcept_no,reprt_code,bsns_year,corp_code,stock_code,fs_div,fs_nm,sj_div,sj_nm,account_nm,thstrm_nm,thstrm_dt,thstrm_amount,frmtrm_amount,bfefrmtrm_amount,ord,currency
20230713000252,11011,2022,01652970,427950,OFS,재무제표,BS,재무상태표,유동자산,제 1 기,2022.12.31 현재,"11,019,109,430",-,-,2,KRW
20230713000252,11011,2022,01652970,427950,OFS,재무제표,BS,재무상태표,비유동자산,제 1 기,2022.12.31 현재,0,-,-,4,KRW
20230713000252,11011,2022,01652970,427950,OFS,재무제표,BS,재무상태표,자산총계,제 1 기,2022.12.31 현재,"11,019,109,430",-,-,6,KRW
20230713000252,11011,2022,01652970,427950,OFS,재무제표,BS,재무상태표,유동부채,제 1 기,2022.12.31 현재,"8,698,566",-,-,8,KRW
20230713000252,11011,2022,01652970,427950,OFS,재무제표,BS,재무상태표,비유동부채,제 1 기,2022.12.31 현재,"1,622,288,764",-,-,10,KRW
20230713000252,11011,2022,01652970,427950,OFS,재무제표,BS,재무상태표,부채총계,제 1 기,2022.12.31 현재,"1,630,987,330",-,-,12,KRW
20230713000252,11011,2022,01652970,427950,OFS,재무제표,BS,재무상태표,자본금,제 1 기,2022.12.31 현재,"483,000,000",-,-,15,KRW
20230713000252,11011,2022,01652970,427950,OFS,재무제표,BS,재무상태표,이익잉여금,제 1 기,2022.12.31 현재,"26,866,724",-,-,19,KRW
20230713000252,11011,2022,01652970,427950,OFS,재무제표,BS,재무상태표,자본총계,제 1 기,2022.12.31 현재,"9,388,122,100",-,-,22,KRW
20230713000252,11011,2022,01652970,427950,OFS,재무제표,IS,손익계산서,매출액,제 1 기,2022.04.11 ~ 2022.12.31,0,-,-,24,KRW
20230713000252,11011,2022,01652970,427950,OFS,재무제표,IS,손익계산서,영업이익,제 1 기,2022.04.11 ~ 2022.12.31,"-34,548,746",-,-,26,KRW
20230713000252,11011,2022,01652970,427950,OFS,재무제표,IS,손익계산서,법인세차감전 순이익,제 1 기,2022.04.11 ~ 2022.12.31,"34,008,511",-,-,28,KRW
20230713000252,11011,2022,01652970,427950,OFS,재무제표,IS,손익계산서,당기순이익,제 1 기,2022.04.11 ~ 2022.12.31,"26,866,724",-,-,30,KRW
20230713000252,11011,2022,01652970,427950,OFS,재무제표,IS,손익계산서,당기순이익(손실),제 1 기,2022.04.11 ~ 2022.12.31,"26,866,724",-,-,62,KRW
