rcept_no,reprt_code,bsns_year,corp_code,stock_code,fs_div,fs_nm,sj_div,sj_nm,account_nm,thstrm_nm,thstrm_dt,thstrm_amount,frmtrm_nm,frmtrm_dt,frmtrm_amount,bfefrmtrm_amount,ord,currency
20230321001534,11011,2022,01596656,408920,OFS,재무제표,BS,재무상태표,유동자산,제 2 기,2022.12.31 현재,"7,069,859,372",제 1 기,2021.12.31 현재,"1,186,144,995",-,2,KRW
20230321001534,11011,2022,01596656,408920,OFS,재무제표,BS,재무상태표,자산총계,제 2 기,2022.12.31 현재,"7,069,859,372",제 1 기,2021.12.31 현재,"1,186,144,995",-,6,KRW
20230321001534,11011,2022,01596656,408920,OFS,재무제표,BS,재무상태표,유동부채,제 2 기,2022.12.31 현재,"14,487,200",제 1 기,2021.12.31 현재,"550,000",-,8,KRW
20230321001534,11011,2022,01596656,408920,OFS,재무제표,BS,재무상태표,비유동부채,제 2 기,2022.12.31 현재,"528,796,239",제 1 기,2021.12.31 현재,"522,943,747",-,10,KRW
20230321001534,11011,2022,01596656,408920,OFS,재무제표,BS,재무상태표,부채총계,제 2 기,2022.12.31 현재,"543,283,439",제 1 기,2021.12.31 현재,"523,493,747",-,12,KRW
20230321001534,11011,2022,01596656,408920,OFS,재무제표,BS,재무상태표,자본금,제 2 기,2022.12.31 현재,"362,000,000",제 1 기,2021.12.31 현재,"62,000,000",-,15,KRW
20230321001534,11011,2022,01596656,408920,OFS,재무제표,BS,재무상태표,이익잉여금,제 2 기,2022.12.31 현재,"-46,708,755",제 1 기,2021.12.31 현재,"-4,953,440",-,19,KRW
20230321001534,11011,2022,01596656,408920,OFS,재무제표,BS,재무상태표,자본총계,제 2 기,2022.12.31 현재,"6,526,575,933",제 1 기,2021.12.31 현재,"662,651,248",-,22,KRW
20230321001534,11011,2022,01596656,408920,OFS,재무제표,IS,손익계산서,매출액,제 2 기,2022.01.01 ~ 2022.12.31,0,제 1 기,2021.10.29 ~ 2021.12.31,0,-,24,KRW
20230321001534,11011,2022,01596656,408920,OFS,재무제표,IS,손익계산서,영업이익,제 2 기,2022.01.01 ~ 2022.12.31,"-133,558,598",제 1 기,2021.10.29 ~ 2021.12.31,"-3,918,400",-,26,KRW
20230321001534,11011,2022,01596656,408920,OFS,재무제표,IS,손익계산서,법인세차감전 순이익,제 2 기,2022.01.01 ~ 2022.12.31,"-53,532,454",제 1 기,2021.10.29 ~ 2021.12.31,"-6,350,564",-,28,KRW
20230321001534,11011,2022,01596656,408920,OFS,재무제표,IS,손익계산서,당기순이익,제 2 기,2022.01.01 ~ 2022.12.31,"-41,755,315",제 1 기,2021.10.29 ~ 2021.12.31,"-4,953,440",-,30,KRW
20230321001534,11011,2022,01596656,408920,OFS,재무제표,IS,손익계산서,당기순이익(손실),제 2 기,2022.01.01 ~ 2022.12.31,"-41,755,315",제 1 기,2021.10.29 ~ 2021.12.31,"-4,953,440",-,62,KRW
