rcept_no,reprt_code,bsns_year,corp_code,stock_code,fs_div,fs_nm,sj_div,sj_nm,account_nm,thstrm_nm,thstrm_dt,thstrm_amount,frmtrm_amount,bfefrmtrm_amount,ord,currency
20250317000851,11011,2024,01872219,493790,OFS,재무제표,BS,재무상태표,유동자산,제 1 기,2024.12.31 현재,"2,280,312,685",-,-,2,KRW
20250317000851,11011,2024,01872219,493790,OFS,재무제표,BS,재무상태표,비유동자산,제 1 기,2024.12.31 현재,0,-,-,4,KRW
20250317000851,11011,2024,01872219,493790,OFS,재무제표,BS,재무상태표,자산총계,제 1 기,2024.12.31 현재,"2,280,312,685",-,-,6,KRW
20250317000851,11011,2024,01872219,493790,OFS,재무제표,BS,재무상태표,유동부채,제 1 기,2024.12.31 현재,"440,000",-,-,8,KRW
20250317000851,11011,2024,01872219,493790,OFS,재무제표,BS,재무상태표,비유동부채,제 1 기,2024.12.31 현재,"1,738,067,516",-,-,10,KRW
20250317000851,11011,2024,01872219,493790,OFS,재무제표,BS,재무상태표,부채총계,제 1 기,2024.12.31 현재,"1,738,507,516",-,-,12,KRW
20250317000851,11011,2024,01872219,493790,OFS,재무제표,BS,재무상태표,자본금,제 1 기,2024.12.31 현재,"31,000,000",-,-,15,KRW
20250317000851,11011,2024,01872219,493790,OFS,재무제표,BS,재무상태표,이익잉여금,제 1 기,2024.12.31 현재,"-25,710,868",-,-,19,KRW
20250317000851,11011,2024,01872219,493790,OFS,재무제표,BS,재무상태표,자본총계,제 1 기,2024.12.31 현재,"541,805,169",-,-,22,KRW
20250317000851,11011,2024,01872219,493790,OFS,재무제표,IS,손익계산서,영업이익,제 1 기,2024.09.13 ~ 2024.12.31,"-17,100,790",-,-,26,KRW
20250317000851,11011,2024,01872219,493790,OFS,재무제표,IS,손익계산서,법인세차감전 순이익,제 1 기,2024.09.13 ~ 2024.12.31,"-32,504,258",-,-,28,KRW
20250317000851,11011,2024,01872219,493790,OFS,재무제표,IS,손익계산서,당기순이익,제 1 기,2024.09.13 ~ 2024.12.31,"-25,710,868",-,-,30,KRW
20250317000851,11011,2024,01872219,493790,OFS,재무제표,IS,손익계산서,당기순이익(손실),제 1 기,2024.09.13 ~ 2024.12.31,"-25,710,868",-,-,62,KRW
20250317000851,11011,2024,01872219,493790,OFS,재무제표,IS,손익계산서,총포괄손익,제 1 기,2024.09.13 ~ 2024.12.31,"-25,710,868",-,-,64,KRW
