rcept_no,reprt_code,bsns_year,corp_code,stock_code,fs_div,fs_nm,sj_div,sj_nm,account_nm,thstrm_nm,thstrm_dt,thstrm_amount,frmtrm_nm,frmtrm_dt,frmtrm_amount,bfefrmtrm_amount,ord,currency
20230317001015,11011,2022,01562589,383800,CFS,연결재무제표,BS,재무상태표,유동자산,제 2 기,2022.12.31 현재,"209,654,000,000",제 1 기,2021.12.31 현재,"133,838,000,000",-,1,KRW
20230317001015,11011,2022,01562589,383800,CFS,연결재무제표,BS,재무상태표,비유동자산,제 2 기,2022.12.31 현재,"1,425,387,000,000",제 1 기,2021.12.31 현재,"1,308,709,000,000",-,3,KRW
20230317001015,11011,2022,01562589,383800,CFS,연결재무제표,BS,재무상태표,자산총계,제 2 기,2022.12.31 현재,"1,635,041,000,000",제 1 기,2021.12.31 현재,"1,442,547,000,000",-,5,KRW
20230317001015,11011,2022,01562589,383800,CFS,연결재무제표,BS,재무상태표,유동부채,제 2 기,2022.12.31 현재,"12,449,000,000",제 1 기,2021.12.31 현재,"9,850,000,000",-,7,KRW
20230317001015,11011,2022,01562589,383800,CFS,연결재무제표,BS,재무상태표,비유동부채,제 2 기,2022.12.31 현재,"11,499,000,000",제 1 기,2021.12.31 현재,"18,028,000,000",-,9,KRW
20230317001015,11011,2022,01562589,383800,CFS,연결재무제표,BS,재무상태표,부채총계,제 2 기,2022.12.31 현재,"23,948,000,000",제 1 기,2021.12.31 현재,"27,878,000,000",-,11,KRW
20230317001015,11011,2022,01562589,383800,CFS,연결재무제표,BS,재무상태표,자본금,제 2 기,2022.12.31 현재,"77,746,000,000",제 1 기,2021.12.31 현재,"77,746,000,000",-,13,KRW
20230317001015,11011,2022,01562589,383800,CFS,연결재무제표,BS,재무상태표,이익잉여금,제 2 기,2022.12.31 현재,"323,856,000,000",제 1 기,2021.12.31 현재,"140,508,000,000",-,17,KRW
20230317001015,11011,2022,01562589,383800,CFS,연결재무제표,BS,재무상태표,자본총계,제 2 기,2022.12.31 현재,"1,611,093,000,000",제 1 기,2021.12.31 현재,"1,414,669,000,000",-,21,KRW
20230317001015,11011,2022,01562589,383800,CFS,연결재무제표,IS,손익계산서,매출액,제 2 기,2022.01.01 ~ 2022.12.31,"236,918,000,000",제 1 기,2021.05.01 ~ 2021.12.31,"185,812,000,000",-,23,KRW
20230317001015,11011,2022,01562589,383800,CFS,연결재무제표,IS,손익계산서,영업이익,제 2 기,2022.01.01 ~ 2022.12.31,"158,908,000,000",제 1 기,2021.05.01 ~ 2021.12.31,"147,184,000,000",-,25,KRW
20230317001015,11011,2022,01562589,383800,CFS,연결재무제표,IS,손익계산서,법인세차감전 순이익,제 2 기,2022.01.01 ~ 2022.12.31,"163,678,000,000",제 1 기,2021.05.01 ~ 2021.12.31,"148,085,000,000",-,27,KRW
20230317001015,11011,2022,01562589,383800,CFS,연결재무제표,IS,손익계산서,당기순이익,제 2 기,2022.01.01 ~ 2022.12.31,"170,140,000,000",제 1 기,2021.05.01 ~ 2021.12.31,"142,866,000,000",-,29,KRW
20230317001015,11011,2022,01562589,383800,CFS,연결재무제표,IS,손익계산서,당기순이익(손실),제 2 기,2022.01.01 ~ 2022.12.31,"170,140,000,000",제 1 기,2021.05.01 ~ 2021.12.31,"142,866,000,000",-,61,KRW
20230317001015,11011,2022,01562589,383800,OFS,재무제표,BS,재무상태표,유동자산,제 2 기,2022.12.31 현재,"205,075,000,000",제 1 기,2021.12.31 현재,"133,838,000,000",-,2,KRW
20230317001015,11011,2022,01562589,383800,OFS,재무제표,BS,재무상태표,비유동자산,제 2 기,2022.12.31 현재,"767,851,000,000",제 1 기,2021.12.31 현재,"758,475,000,000",-,4,KRW
20230317001015,11011,2022,01562589,383800,OFS,재무제표,BS,재무상태표,자산총계,제 2 기,2022.12.31 현재,"972,926,000,000",제 1 기,2021.12.31 현재,"892,313,000,000",-,6,KRW
20230317001015,11011,2022,01562589,383800,OFS,재무제표,BS,재무상태표,유동부채,제 2 기,2022.12.31 현재,"11,065,000,000",제 1 기,2021.12.31 현재,"9,850,000,000",-,8,KRW
20230317001015,11011,2022,01562589,383800,OFS,재무제표,BS,재무상태표,비유동부채,제 2 기,2022.12.31 현재,"95,000,000",제 1 기,2021.12.31 현재,"2,051,000,000",-,10,KRW
20230317001015,11011,2022,01562589,383800,OFS,재무제표,BS,재무상태표,부채총계,제 2 기,2022.12.31 현재,"11,160,000,000",제 1 기,2021.12.31 현재,"11,901,000,000",-,12,KRW
20230317001015,11011,2022,01562589,383800,OFS,재무제표,BS,재무상태표,자본금,제 2 기,2022.12.31 현재,"77,746,000,000",제 1 기,2021.12.31 현재,"77,746,000,000",-,15,KRW
20230317001015,11011,2022,01562589,383800,OFS,재무제표,BS,재무상태표,이익잉여금,제 2 기,2022.12.31 현재,"52,993,000,000",제 1 기,2021.12.31 현재,"-28,361,000,000",-,19,KRW
20230317001015,11011,2022,01562589,383800,OFS,재무제표,BS,재무상태표,자본총계,제 2 기,2022.12.31 현재,"961,766,000,000",제 1 기,2021.12.31 현재,"880,412,000,000",-,22,KRW
20230317001015,11011,2022,01562589,383800,OFS,재무제표,IS,손익계산서,매출액,제 2 기,2022.01.01 ~ 2022.12.31,"103,493,000,000",제 1 기,2021.05.01 ~ 2021.12.31,0,-,24,KRW
20230317001015,11011,2022,01562589,383800,OFS,재무제표,IS,손익계산서,영업이익,제 2 기,2022.01.01 ~ 2022.12.31,"63,825,000,000",제 1 기,2021.05.01 ~ 2021.12.31,"-30,220,000,000",-,26,KRW
20230317001015,11011,2022,01562589,383800,OFS,재무제표,IS,손익계산서,법인세차감전 순이익,제 2 기,2022.01.01 ~ 2022.12.31,"68,586,000,000",제 1 기,2021.05.01 ~ 2021.12.31,"-29,319,000,000",-,28,KRW
20230317001015,11011,2022,01562589,383800,OFS,재무제표,IS,손익계산서,당기순이익,제 2 기,2022.01.01 ~ 2022.12.31,"80,695,000,000",제 1 기,2021.05.01 ~ 2021.12.31,"-28,635,000,000",-,30,KRW
20230317001015,11011,2022,01562589,383800,OFS,재무제표,IS,손익계산서,당기순이익(손실),제 2 기,2022.01.01 ~ 2022.12.31,"80,695,000,000",제 1 기,2021.05.01 ~ 2021.12.31,"-28,635,000,000",-,62,KRW
