rcept_no,reprt_code,bsns_year,corp_code,stock_code,fs_div,fs_nm,sj_div,sj_nm,account_nm,thstrm_nm,thstrm_dt,thstrm_amount,frmtrm_amount,bfefrmtrm_amount,ord,currency
20240315000658,11011,2023,01770203,462520,CFS,연결재무제표,BS,재무상태표,유동자산,제 1 기,2023.12.31 현재,"191,014,588,036",-,-,1,KRW
20240315000658,11011,2023,01770203,462520,CFS,연결재무제표,BS,재무상태표,비유동자산,제 1 기,2023.12.31 현재,"247,019,194,857",-,-,3,KRW
20240315000658,11011,2023,01770203,462520,CFS,연결재무제표,BS,재무상태표,자산총계,제 1 기,2023.12.31 현재,"438,033,782,893",-,-,5,KRW
20240315000658,11011,2023,01770203,462520,CFS,연결재무제표,BS,재무상태표,유동부채,제 1 기,2023.12.31 현재,"208,318,896,606",-,-,7,KRW
20240315000658,11011,2023,01770203,462520,CFS,연결재무제표,BS,재무상태표,비유동부채,제 1 기,2023.12.31 현재,"8,889,649,221",-,-,9,KRW
20240315000658,11011,2023,01770203,462520,CFS,연결재무제표,BS,재무상태표,부채총계,제 1 기,2023.12.31 현재,"217,208,545,827",-,-,11,KRW
20240315000658,11011,2023,01770203,462520,CFS,연결재무제표,BS,재무상태표,자본금,제 1 기,2023.12.31 현재,"5,927,584,000",-,-,13,KRW
20240315000658,11011,2023,01770203,462520,CFS,연결재무제표,BS,재무상태표,이익잉여금,제 1 기,2023.12.31 현재,"23,583,497,833",-,-,17,KRW
20240315000658,11011,2023,01770203,462520,CFS,연결재무제표,BS,재무상태표,자본총계,제 1 기,2023.12.31 현재,"220,825,237,066",-,-,21,KRW
20240315000658,11011,2023,01770203,462520,CFS,연결재무제표,IS,손익계산서,매출액,제 1 기,2023.07.01 ~ 2023.12.31,"279,366,908,292",-,-,23,KRW
20240315000658,11011,2023,01770203,462520,CFS,연결재무제표,IS,손익계산서,영업이익,제 1 기,2023.07.01 ~ 2023.12.31,"31,851,793,726",-,-,25,KRW
20240315000658,11011,2023,01770203,462520,CFS,연결재무제표,IS,손익계산서,법인세차감전 순이익,제 1 기,2023.07.01 ~ 2023.12.31,"30,392,099,400",-,-,27,KRW
20240315000658,11011,2023,01770203,462520,CFS,연결재무제표,IS,손익계산서,당기순이익,제 1 기,2023.07.01 ~ 2023.12.31,"24,143,455,808",-,-,29,KRW
20240315000658,11011,2023,01770203,462520,CFS,연결재무제표,IS,손익계산서,당기순이익(손실),제 1 기,2023.07.01 ~ 2023.12.31,"24,143,455,808",-,-,61,KRW
20240315000658,11011,2023,01770203,462520,CFS,연결재무제표,IS,손익계산서,총포괄손익,제 1 기,2023.07.01 ~ 2023.12.31,"17,742,547,650",-,-,63,KRW
20240315000658,11011,2023,01770203,462520,OFS,재무제표,BS,재무상태표,유동자산,제 1 기,2023.12.31 현재,"165,115,786,255",-,-,2,KRW
20240315000658,11011,2023,01770203,462520,OFS,재무제표,BS,재무상태표,비유동자산,제 1 기,2023.12.31 현재,"214,351,593,763",-,-,4,KRW
20240315000658,11011,2023,01770203,462520,OFS,재무제표,BS,재무상태표,자산총계,제 1 기,2023.12.31 현재,"379,467,380,018",-,-,6,KRW
20240315000658,11011,2023,01770203,462520,OFS,재무제표,BS,재무상태표,유동부채,제 1 기,2023.12.31 현재,"195,250,924,727",-,-,8,KRW
20240315000658,11011,2023,01770203,462520,OFS,재무제표,BS,재무상태표,비유동부채,제 1 기,2023.12.31 현재,"3,604,489,255",-,-,10,KRW
20240315000658,11011,2023,01770203,462520,OFS,재무제표,BS,재무상태표,부채총계,제 1 기,2023.12.31 현재,"198,855,413,982",-,-,12,KRW
20240315000658,11011,2023,01770203,462520,OFS,재무제표,BS,재무상태표,자본금,제 1 기,2023.12.31 현재,"5,927,584,000",-,-,15,KRW
20240315000658,11011,2023,01770203,462520,OFS,재무제표,BS,재무상태표,이익잉여금,제 1 기,2023.12.31 현재,"21,236,438,292",-,-,19,KRW
20240315000658,11011,2023,01770203,462520,OFS,재무제표,BS,재무상태표,자본총계,제 1 기,2023.12.31 현재,"180,611,966,036",-,-,22,KRW
20240315000658,11011,2023,01770203,462520,OFS,재무제표,IS,손익계산서,매출액,제 1 기,2023.07.01 ~ 2023.12.31,"262,465,656,451",-,-,24,KRW
20240315000658,11011,2023,01770203,462520,OFS,재무제표,IS,손익계산서,영업이익,제 1 기,2023.07.01 ~ 2023.12.31,"29,021,529,087",-,-,26,KRW
20240315000658,11011,2023,01770203,462520,OFS,재무제표,IS,손익계산서,법인세차감전 순이익,제 1 기,2023.07.01 ~ 2023.12.31,"27,861,418,090",-,-,28,KRW
20240315000658,11011,2023,01770203,462520,OFS,재무제표,IS,손익계산서,당기순이익,제 1 기,2023.07.01 ~ 2023.12.31,"21,236,438,292",-,-,30,KRW
20240315000658,11011,2023,01770203,462520,OFS,재무제표,IS,손익계산서,당기순이익(손실),제 1 기,2023.07.01 ~ 2023.12.31,"21,236,438,292",-,-,62,KRW
20240315000658,11011,2023,01770203,462520,OFS,재무제표,IS,손익계산서,총포괄손익,제 1 기,2023.07.01 ~ 2023.12.31,"19,071,452,518",-,-,64,KRW
