rcept_no,reprt_code,bsns_year,corp_code,stock_code,fs_div,fs_nm,sj_div,sj_nm,account_nm,thstrm_nm,thstrm_dt,thstrm_amount,frmtrm_nm,frmtrm_dt,frmtrm_amount,bfefrmtrm_amount,ord,currency
20250313000797,11011,2024,01775952,464440,OFS,재무제표,BS,재무상태표,유동자산,제 2 기,2024.12.31 현재,"10,090,008,226",제 1 기,2023.12.31 현재,"9,871,965,320",-,2,KRW
20250313000797,11011,2024,01775952,464440,OFS,재무제표,BS,재무상태표,자산총계,제 2 기,2024.12.31 현재,"10,090,008,226",제 1 기,2023.12.31 현재,"9,871,965,320",-,6,KRW
20250313000797,11011,2024,01775952,464440,OFS,재무제표,BS,재무상태표,유동부채,제 2 기,2024.12.31 현재,"40,040",제 1 기,2023.12.31 현재,"2,324,700",-,8,KRW
20250313000797,11011,2024,01775952,464440,OFS,재무제표,BS,재무상태표,비유동부채,제 2 기,2024.12.31 현재,"1,495,465,342",제 1 기,2023.12.31 현재,"1,439,247,447",-,10,KRW
20250313000797,11011,2024,01775952,464440,OFS,재무제표,BS,재무상태표,부채총계,제 2 기,2024.12.31 현재,"1,495,505,382",제 1 기,2023.12.31 현재,"1,441,572,147",-,12,KRW
20250313000797,11011,2024,01775952,464440,OFS,재무제표,BS,재무상태표,자본금,제 2 기,2024.12.31 현재,"432,000,000",제 1 기,2023.12.31 현재,"432,000,000",-,15,KRW
20250313000797,11011,2024,01775952,464440,OFS,재무제표,BS,재무상태표,이익잉여금,제 2 기,2024.12.31 현재,"145,768,403",제 1 기,2023.12.31 현재,"-18,341,268",-,19,KRW
20250313000797,11011,2024,01775952,464440,OFS,재무제표,BS,재무상태표,자본총계,제 2 기,2024.12.31 현재,"8,594,502,844",제 1 기,2023.12.31 현재,"8,430,393,173",-,22,KRW
20250313000797,11011,2024,01775952,464440,OFS,재무제표,IS,손익계산서,영업이익,제 2 기,2024.01.01 ~ 2024.12.31,"-54,596,900",제 1 기,2023.07.17 ~ 2023.12.31,"-42,711,890",-,26,KRW
20250313000797,11011,2024,01775952,464440,OFS,재무제표,IS,손익계산서,법인세차감전 순이익,제 2 기,2024.01.01 ~ 2024.12.31,"179,658,238",제 1 기,2023.07.17 ~ 2023.12.31,"-23,187,445",-,28,KRW
20250313000797,11011,2024,01775952,464440,OFS,재무제표,IS,손익계산서,당기순이익,제 2 기,2024.01.01 ~ 2024.12.31,"164,109,671",제 1 기,2023.07.17 ~ 2023.12.31,"-18,341,268",-,30,KRW
20250313000797,11011,2024,01775952,464440,OFS,재무제표,IS,손익계산서,당기순이익(손실),제 2 기,2024.01.01 ~ 2024.12.31,"164,109,671",제 1 기,2023.07.17 ~ 2023.12.31,"-18,341,268",-,62,KRW
20250313000797,11011,2024,01775952,464440,OFS,재무제표,IS,손익계산서,총포괄손익,제 2 기,2024.01.01 ~ 2024.12.31,"164,109,671",제 1 기,2023.07.17 ~ 2023.12.31,"-18,341,268",-,64,KRW
