rcept_no,reprt_code,bsns_year,corp_code,stock_code,fs_div,fs_nm,sj_div,sj_nm,account_nm,thstrm_nm,thstrm_dt,thstrm_amount,frmtrm_amount,bfefrmtrm_amount,ord,currency
20250311000406,11011,2024,01816268,478390,OFS,재무제표,BS,재무상태표,유동자산,제 1 기,2024.12.31 현재,"14,595,355,295",-,-,2,KRW
20250311000406,11011,2024,01816268,478390,OFS,재무제표,BS,재무상태표,비유동자산,제 1 기,2024.12.31 현재,0,-,-,4,KRW
20250311000406,11011,2024,01816268,478390,OFS,재무제표,BS,재무상태표,자산총계,제 1 기,2024.12.31 현재,"14,595,355,295",-,-,6,KRW
20250311000406,11011,2024,01816268,478390,OFS,재무제표,BS,재무상태표,유동부채,제 1 기,2024.12.31 현재,"1,440,000",-,-,8,KRW
20250311000406,11011,2024,01816268,478390,OFS,재무제표,BS,재무상태표,비유동부채,제 1 기,2024.12.31 현재,"2,141,925,670",-,-,10,KRW
20250311000406,11011,2024,01816268,478390,OFS,재무제표,BS,재무상태표,부채총계,제 1 기,2024.12.31 현재,"2,143,365,670",-,-,12,KRW
20250311000406,11011,2024,01816268,478390,OFS,재무제표,BS,재무상태표,자본금,제 1 기,2024.12.31 현재,"622,000,000",-,-,15,KRW
20250311000406,11011,2024,01816268,478390,OFS,재무제표,BS,재무상태표,이익잉여금,제 1 기,2024.12.31 현재,"121,457,255",-,-,19,KRW
20250311000406,11011,2024,01816268,478390,OFS,재무제표,BS,재무상태표,자본총계,제 1 기,2024.12.31 현재,"12,451,989,625",-,-,22,KRW
20250311000406,11011,2024,01816268,478390,OFS,재무제표,IS,손익계산서,매출액,제 1 기,2024.03.05 ~ 2024.12.31,0,-,-,24,KRW
20250311000406,11011,2024,01816268,478390,OFS,재무제표,IS,손익계산서,영업이익,제 1 기,2024.03.05 ~ 2024.12.31,"-42,154,840",-,-,26,KRW
20250311000406,11011,2024,01816268,478390,OFS,재무제표,IS,손익계산서,법인세차감전 순이익,제 1 기,2024.03.05 ~ 2024.12.31,"153,548,994",-,-,28,KRW
20250311000406,11011,2024,01816268,478390,OFS,재무제표,IS,손익계산서,당기순이익,제 1 기,2024.03.05 ~ 2024.12.31,"121,457,255",-,-,30,KRW
20250311000406,11011,2024,01816268,478390,OFS,재무제표,IS,손익계산서,당기순이익(손실),제 1 기,2024.03.05 ~ 2024.12.31,"121,457,255",-,-,62,KRW
20250311000406,11011,2024,01816268,478390,OFS,재무제표,IS,손익계산서,총포괄손익,제 1 기,2024.03.05 ~ 2024.12.31,"121,457,255",-,-,64,KRW
