rcept_no,reprt_code,bsns_year,corp_code,stock_code,fs_div,fs_nm,sj_div,sj_nm,account_nm,thstrm_nm,thstrm_dt,thstrm_amount,frmtrm_nm,frmtrm_dt,frmtrm_amount,bfefrmtrm_amount,ord,currency
20250324000013,11011,2024,01728167,462980,CFS,연결재무제표,BS,재무상태표,유동자산,제 11 기,2024.12.31 현재,"15,592,523,422",제 10 기,2023.12.31 현재,"11,029,939,531",-,1,KRW
20250324000013,11011,2024,01728167,462980,CFS,연결재무제표,BS,재무상태표,비유동자산,제 11 기,2024.12.31 현재,"3,494,528,316",제 10 기,2023.12.31 현재,"2,786,159,338",-,3,KRW
20250324000013,11011,2024,01728167,462980,CFS,연결재무제표,BS,재무상태표,자산총계,제 11 기,2024.12.31 현재,"19,087,051,738",제 10 기,2023.12.31 현재,"13,816,098,869",-,5,KRW
20250324000013,11011,2024,01728167,462980,CFS,연결재무제표,BS,재무상태표,유동부채,제 11 기,2024.12.31 현재,"11,301,700,913",제 10 기,2023.12.31 현재,"59,313,410,916",-,7,KRW
20250324000013,11011,2024,01728167,462980,CFS,연결재무제표,BS,재무상태표,비유동부채,제 11 기,2024.12.31 현재,"2,066,404,560",제 10 기,2023.12.31 현재,"1,538,639,651",-,9,KRW
20250324000013,11011,2024,01728167,462980,CFS,연결재무제표,BS,재무상태표,부채총계,제 11 기,2024.12.31 현재,"13,368,105,473",제 10 기,2023.12.31 현재,"60,852,050,567",-,11,KRW
20250324000013,11011,2024,01728167,462980,CFS,연결재무제표,BS,재무상태표,자본금,제 11 기,2024.12.31 현재,"8,187,706,500",제 10 기,2023.12.31 현재,"2,470,800,000",-,13,KRW
20250324000013,11011,2024,01728167,462980,CFS,연결재무제표,BS,재무상태표,이익잉여금,제 11 기,2024.12.31 현재,"-47,608,943,275",제 10 기,2023.12.31 현재,"-47,692,603,213",-,17,KRW
20250324000013,11011,2024,01728167,462980,CFS,연결재무제표,BS,재무상태표,자본총계,제 11 기,2024.12.31 현재,"5,718,946,265",제 10 기,2023.12.31 현재,"-47,035,951,698",-,21,KRW
20250324000013,11011,2024,01728167,462980,CFS,연결재무제표,IS,손익계산서,매출액,제 11 기,2024.01.01 ~ 2024.12.31,"23,340,662,328",제 10 기,2023.01.01 ~ 2023.12.31,"13,005,501,306",-,23,KRW
20250324000013,11011,2024,01728167,462980,CFS,연결재무제표,IS,손익계산서,영업이익,제 11 기,2024.01.01 ~ 2024.12.31,"352,456,597",제 10 기,2023.01.01 ~ 2023.12.31,"-3,233,035,052",-,25,KRW
