rcept_no,reprt_code,bsns_year,corp_code,stock_code,fs_div,fs_nm,sj_div,sj_nm,account_nm,thstrm_nm,thstrm_dt,thstrm_amount,frmtrm_amount,bfefrmtrm_amount,ord,currency
20240318000820,11011,2023,01722437,452260,CFS,연결재무제표,BS,재무상태표,유동자산,제 1 기,2023.12.31 현재,"360,687,785,576",-,-,1,KRW
20240318000820,11011,2023,01722437,452260,CFS,연결재무제표,BS,재무상태표,비유동자산,제 1 기,2023.12.31 현재,"1,494,384,354,180",-,-,3,KRW
20240318000820,11011,2023,01722437,452260,CFS,연결재무제표,BS,재무상태표,자산총계,제 1 기,2023.12.31 현재,"1,855,072,139,756",-,-,5,KRW
20240318000820,11011,2023,01722437,452260,CFS,연결재무제표,BS,재무상태표,유동부채,제 1 기,2023.12.31 현재,"577,680,227,051",-,-,7,KRW
20240318000820,11011,2023,01722437,452260,CFS,연결재무제표,BS,재무상태표,비유동부채,제 1 기,2023.12.31 현재,"448,727,353,453",-,-,9,KRW
20240318000820,11011,2023,01722437,452260,CFS,연결재무제표,BS,재무상태표,부채총계,제 1 기,2023.12.31 현재,"1,026,407,580,504",-,-,11,KRW
20240318000820,11011,2023,01722437,452260,CFS,연결재무제표,BS,재무상태표,자본금,제 1 기,2023.12.31 현재,"98,382,040,000",-,-,13,KRW
20240318000820,11011,2023,01722437,452260,CFS,연결재무제표,BS,재무상태표,이익잉여금,제 1 기,2023.12.31 현재,"-31,454,138,266",-,-,17,KRW
20240318000820,11011,2023,01722437,452260,CFS,연결재무제표,BS,재무상태표,자본총계,제 1 기,2023.12.31 현재,"828,664,559,252",-,-,21,KRW
20240318000820,11011,2023,01722437,452260,CFS,연결재무제표,IS,손익계산서,매출액,제 1 기,2023.03.01 ~ 2023.12.31,"434,495,384,619",-,-,23,KRW
20240318000820,11011,2023,01722437,452260,CFS,연결재무제표,IS,손익계산서,영업이익,제 1 기,2023.03.01 ~ 2023.12.31,"9,820,592,817",-,-,25,KRW
20240318000820,11011,2023,01722437,452260,CFS,연결재무제표,IS,손익계산서,법인세차감전 순이익,제 1 기,2023.03.01 ~ 2023.12.31,"-38,544,808,925",-,-,27,KRW
20240318000820,11011,2023,01722437,452260,CFS,연결재무제표,IS,손익계산서,당기순이익,제 1 기,2023.03.01 ~ 2023.12.31,"-30,102,383,936",-,-,29,KRW
20240318000820,11011,2023,01722437,452260,CFS,연결재무제표,IS,손익계산서,당기순이익(손실),제 1 기,2023.03.01 ~ 2023.12.31,"-30,102,383,936",-,-,61,KRW
20240318000820,11011,2023,01722437,452260,CFS,연결재무제표,IS,손익계산서,총포괄손익,제 1 기,2023.03.01 ~ 2023.12.31,"-46,831,228,456",-,-,63,KRW
20240318000820,11011,2023,01722437,452260,OFS,재무제표,BS,재무상태표,유동자산,제 1 기,2023.12.31 현재,"327,043,236,566",-,-,2,KRW
20240318000820,11011,2023,01722437,452260,OFS,재무제표,BS,재무상태표,비유동자산,제 1 기,2023.12.31 현재,"1,395,138,450,414",-,-,4,KRW
20240318000820,11011,2023,01722437,452260,OFS,재무제표,BS,재무상태표,자산총계,제 1 기,2023.12.31 현재,"1,722,181,686,980",-,-,6,KRW
20240318000820,11011,2023,01722437,452260,OFS,재무제표,BS,재무상태표,유동부채,제 1 기,2023.12.31 현재,"482,036,355,591",-,-,8,KRW
20240318000820,11011,2023,01722437,452260,OFS,재무제표,BS,재무상태표,비유동부채,제 1 기,2023.12.31 현재,"402,364,872,606",-,-,10,KRW
20240318000820,11011,2023,01722437,452260,OFS,재무제표,BS,재무상태표,부채총계,제 1 기,2023.12.31 현재,"884,401,228,197",-,-,12,KRW
20240318000820,11011,2023,01722437,452260,OFS,재무제표,BS,재무상태표,자본금,제 1 기,2023.12.31 현재,"98,382,040,000",-,-,15,KRW
20240318000820,11011,2023,01722437,452260,OFS,재무제표,BS,재무상태표,이익잉여금,제 1 기,2023.12.31 현재,"-31,199,815,664",-,-,19,KRW
20240318000820,11011,2023,01722437,452260,OFS,재무제표,BS,재무상태표,자본총계,제 1 기,2023.12.31 현재,"837,780,458,783",-,-,22,KRW
20240318000820,11011,2023,01722437,452260,OFS,재무제표,IS,손익계산서,매출액,제 1 기,2023.03.01 ~ 2023.12.31,"351,947,650,857",-,-,24,KRW
20240318000820,11011,2023,01722437,452260,OFS,재무제표,IS,손익계산서,영업이익,제 1 기,2023.03.01 ~ 2023.12.31,"8,570,338,022",-,-,26,KRW
20240318000820,11011,2023,01722437,452260,OFS,재무제표,IS,손익계산서,법인세차감전 순이익,제 1 기,2023.03.01 ~ 2023.12.31,"-38,067,423,288",-,-,28,KRW
20240318000820,11011,2023,01722437,452260,OFS,재무제표,IS,손익계산서,당기순이익,제 1 기,2023.03.01 ~ 2023.12.31,"-29,837,130,616",-,-,30,KRW
20240318000820,11011,2023,01722437,452260,OFS,재무제표,IS,손익계산서,당기순이익(손실),제 1 기,2023.03.01 ~ 2023.12.31,"-29,837,130,616",-,-,62,KRW
20240318000820,11011,2023,01722437,452260,OFS,재무제표,IS,손익계산서,총포괄손익,제 1 기,2023.03.01 ~ 2023.12.31,"-31,199,815,664",-,-,64,KRW
