rcept_no,reprt_code,bsns_year,corp_code,stock_code,fs_div,fs_nm,sj_div,sj_nm,account_nm,thstrm_nm,thstrm_dt,thstrm_amount,frmtrm_amount,bfefrmtrm_amount,ord,currency
20240311000914,11011,2023,01785551,464680,OFS,재무제표,BS,재무상태표,유동자산,제 1 기,2023.12.31 현재,"29,720,215,801",-,-,2,KRW
20240311000914,11011,2023,01785551,464680,OFS,재무제표,BS,재무상태표,비유동자산,제 1 기,2023.12.31 현재,0,-,-,4,KRW
20240311000914,11011,2023,01785551,464680,OFS,재무제표,BS,재무상태표,자산총계,제 1 기,2023.12.31 현재,"29,720,215,801",-,-,6,KRW
20240311000914,11011,2023,01785551,464680,OFS,재무제표,BS,재무상태표,유동부채,제 1 기,2023.12.31 현재,0,-,-,8,KRW
20240311000914,11011,2023,01785551,464680,OFS,재무제표,BS,재무상태표,비유동부채,제 1 기,2023.12.31 현재,"3,958,500,032",-,-,10,KRW
20240311000914,11011,2023,01785551,464680,OFS,재무제표,BS,재무상태표,부채총계,제 1 기,2023.12.31 현재,"3,958,500,032",-,-,12,KRW
20240311000914,11011,2023,01785551,464680,OFS,재무제표,BS,재무상태표,자본금,제 1 기,2023.12.31 현재,"1,290,500,000",-,-,15,KRW
20240311000914,11011,2023,01785551,464680,OFS,재무제표,BS,재무상태표,이익잉여금,제 1 기,2023.12.31 현재,"95,032,582",-,-,19,KRW
20240311000914,11011,2023,01785551,464680,OFS,재무제표,BS,재무상태표,자본총계,제 1 기,2023.12.31 현재,"25,761,715,769",-,-,22,KRW
20240311000914,11011,2023,01785551,464680,OFS,재무제표,IS,손익계산서,매출액,제 1 기,2023.07.25 ~ 2023.12.31,0,-,-,24,KRW
20240311000914,11011,2023,01785551,464680,OFS,재무제표,IS,손익계산서,영업이익,제 1 기,2023.07.25 ~ 2023.12.31,"-34,334,140",-,-,26,KRW
20240311000914,11011,2023,01785551,464680,OFS,재무제표,IS,손익계산서,법인세차감전 순이익,제 1 기,2023.07.25 ~ 2023.12.31,"120,142,329",-,-,28,KRW
20240311000914,11011,2023,01785551,464680,OFS,재무제표,IS,손익계산서,당기순이익,제 1 기,2023.07.25 ~ 2023.12.31,"95,032,582",-,-,30,KRW
20240311000914,11011,2023,01785551,464680,OFS,재무제표,IS,손익계산서,당기순이익(손실),제 1 기,2023.07.25 ~ 2023.12.31,"95,032,582",-,-,62,KRW
20240311000914,11011,2023,01785551,464680,OFS,재무제표,IS,손익계산서,총포괄손익,제 1 기,2023.07.25 ~ 2023.12.31,"95,032,582",-,-,64,KRW
