rcept_no,reprt_code,bsns_year,corp_code,stock_code,fs_div,fs_nm,sj_div,sj_nm,account_nm,thstrm_nm,thstrm_dt,thstrm_amount,frmtrm_amount,bfefrmtrm_amount,ord,currency
20250317000875,11011,2024,01817081,475150,CFS,연결재무제표,BS,재무상태표,유동자산,제 1 기,2024.12.31 현재,"255,027,256,240",-,-,1,KRW
20250317000875,11011,2024,01817081,475150,CFS,연결재무제표,BS,재무상태표,비유동자산,제 1 기,2024.12.31 현재,"476,667,420,417",-,-,3,KRW
20250317000875,11011,2024,01817081,475150,CFS,연결재무제표,BS,재무상태표,자산총계,제 1 기,2024.12.31 현재,"731,694,676,657",-,-,5,KRW
20250317000875,11011,2024,01817081,475150,CFS,연결재무제표,BS,재무상태표,유동부채,제 1 기,2024.12.31 현재,"297,066,304,665",-,-,7,KRW
20250317000875,11011,2024,01817081,475150,CFS,연결재무제표,BS,재무상태표,비유동부채,제 1 기,2024.12.31 현재,"192,655,618,753",-,-,9,KRW
20250317000875,11011,2024,01817081,475150,CFS,연결재무제표,BS,재무상태표,부채총계,제 1 기,2024.12.31 현재,"489,721,923,418",-,-,11,KRW
20250317000875,11011,2024,01817081,475150,CFS,연결재무제표,BS,재무상태표,자본금,제 1 기,2024.12.31 현재,"6,738,379,000",-,-,13,KRW
20250317000875,11011,2024,01817081,475150,CFS,연결재무제표,BS,재무상태표,이익잉여금,제 1 기,2024.12.31 현재,"21,421,020,279",-,-,17,KRW
20250317000875,11011,2024,01817081,475150,CFS,연결재무제표,BS,재무상태표,자본총계,제 1 기,2024.12.31 현재,"241,972,753,239",-,-,21,KRW
20250317000875,11011,2024,01817081,475150,CFS,연결재무제표,IS,손익계산서,매출액,제 1 기,2024.03.01 ~ 2024.12.31,"332,151,737,229",-,-,23,KRW
20250317000875,11011,2024,01817081,475150,CFS,연결재무제표,IS,손익계산서,영업이익,제 1 기,2024.03.01 ~ 2024.12.31,"37,637,399,717",-,-,25,KRW
20250317000875,11011,2024,01817081,475150,CFS,연결재무제표,IS,손익계산서,법인세차감전 순이익,제 1 기,2024.03.01 ~ 2024.12.31,"27,483,891,580",-,-,27,KRW
20250317000875,11011,2024,01817081,475150,CFS,연결재무제표,IS,손익계산서,당기순이익,제 1 기,2024.03.01 ~ 2024.12.31,"22,380,995,585",-,-,29,KRW
20250317000875,11011,2024,01817081,475150,CFS,연결재무제표,IS,손익계산서,당기순이익(손실),제 1 기,2024.03.01 ~ 2024.12.31,"22,380,995,585",-,-,61,KRW
20250317000875,11011,2024,01817081,475150,CFS,연결재무제표,IS,손익계산서,총포괄손익,제 1 기,2024.03.01 ~ 2024.12.31,"22,937,466,503",-,-,63,KRW
20250317000875,11011,2024,01817081,475150,OFS,재무제표,BS,재무상태표,유동자산,제 1 기,2024.12.31 현재,"242,832,467,680",-,-,2,KRW
20250317000875,11011,2024,01817081,475150,OFS,재무제표,BS,재무상태표,비유동자산,제 1 기,2024.12.31 현재,"427,234,631,494",-,-,4,KRW
20250317000875,11011,2024,01817081,475150,OFS,재무제표,BS,재무상태표,자산총계,제 1 기,2024.12.31 현재,"670,067,099,174",-,-,6,KRW
20250317000875,11011,2024,01817081,475150,OFS,재무제표,BS,재무상태표,유동부채,제 1 기,2024.12.31 현재,"291,124,131,184",-,-,8,KRW
20250317000875,11011,2024,01817081,475150,OFS,재무제표,BS,재무상태표,비유동부채,제 1 기,2024.12.31 현재,"136,970,214,751",-,-,10,KRW
20250317000875,11011,2024,01817081,475150,OFS,재무제표,BS,재무상태표,부채총계,제 1 기,2024.12.31 현재,"428,094,345,935",-,-,12,KRW
20250317000875,11011,2024,01817081,475150,OFS,재무제표,BS,재무상태표,자본금,제 1 기,2024.12.31 현재,"6,738,379,000",-,-,15,KRW
20250317000875,11011,2024,01817081,475150,OFS,재무제표,BS,재무상태표,이익잉여금,제 1 기,2024.12.31 현재,"22,963,786,279",-,-,19,KRW
20250317000875,11011,2024,01817081,475150,OFS,재무제표,BS,재무상태표,자본총계,제 1 기,2024.12.31 현재,"241,972,753,239",-,-,22,KRW
20250317000875,11011,2024,01817081,475150,OFS,재무제표,IS,손익계산서,매출액,제 1 기,2024.03.01 ~ 2024.12.31,"325,644,011,913",-,-,24,KRW
20250317000875,11011,2024,01817081,475150,OFS,재무제표,IS,손익계산서,영업이익,제 1 기,2024.03.01 ~ 2024.12.31,"35,986,550,741",-,-,26,KRW
20250317000875,11011,2024,01817081,475150,OFS,재무제표,IS,손익계산서,법인세차감전 순이익,제 1 기,2024.03.01 ~ 2024.12.31,"28,938,931,708",-,-,28,KRW
20250317000875,11011,2024,01817081,475150,OFS,재무제표,IS,손익계산서,당기순이익,제 1 기,2024.03.01 ~ 2024.12.31,"22,999,188,652",-,-,30,KRW
20250317000875,11011,2024,01817081,475150,OFS,재무제표,IS,손익계산서,당기순이익(손실),제 1 기,2024.03.01 ~ 2024.12.31,"22,999,188,652",-,-,62,KRW
20250317000875,11011,2024,01817081,475150,OFS,재무제표,IS,손익계산서,총포괄손익,제 1 기,2024.03.01 ~ 2024.12.31,"23,555,659,570",-,-,64,KRW
