rcept_no,reprt_code,bsns_year,corp_code,stock_code,fs_div,fs_nm,sj_div,sj_nm,account_nm,thstrm_nm,thstrm_dt,thstrm_amount,frmtrm_nm,frmtrm_dt,frmtrm_amount,bfefrmtrm_amount,ord,currency
20250314000805,11011,2024,01721809,453340,CFS,연결재무제표,BS,재무상태표,유동자산,제 2 기,2024.12.31 현재,"475,256,242,000",제 1 기,2023.12.31 현재,"378,556,857,000",-,1,KRW
20250314000805,11011,2024,01721809,453340,CFS,연결재무제표,BS,재무상태표,비유동자산,제 2 기,2024.12.31 현재,"480,370,031,000",제 1 기,2023.12.31 현재,"501,760,346,000",-,3,KRW
20250314000805,11011,2024,01721809,453340,CFS,연결재무제표,BS,재무상태표,자산총계,제 2 기,2024.12.31 현재,"955,626,273,000",제 1 기,2023.12.31 현재,"880,317,203,000",-,5,KRW
20250314000805,11011,2024,01721809,453340,CFS,연결재무제표,BS,재무상태표,유동부채,제 2 기,2024.12.31 현재,"246,697,464,000",제 1 기,2023.12.31 현재,"224,641,379,000",-,7,KRW
20250314000805,11011,2024,01721809,453340,CFS,연결재무제표,BS,재무상태표,비유동부채,제 2 기,2024.12.31 현재,"38,707,324,000",제 1 기,2023.12.31 현재,"27,164,837,000",-,9,KRW
20250314000805,11011,2024,01721809,453340,CFS,연결재무제표,BS,재무상태표,부채총계,제 2 기,2024.12.31 현재,"285,404,788,000",제 1 기,2023.12.31 현재,"251,806,216,000",-,11,KRW
20250314000805,11011,2024,01721809,453340,CFS,연결재무제표,BS,재무상태표,자본금,제 2 기,2024.12.31 현재,"16,940,457,000",제 1 기,2023.12.31 현재,"16,940,457,000",-,13,KRW
20250314000805,11011,2024,01721809,453340,CFS,연결재무제표,BS,재무상태표,이익잉여금,제 2 기,2024.12.31 현재,"73,253,158,000",제 1 기,2023.12.31 현재,"25,941,501,000",-,17,KRW
20250314000805,11011,2024,01721809,453340,CFS,연결재무제표,BS,재무상태표,자본총계,제 2 기,2024.12.31 현재,"670,221,485,000",제 1 기,2023.12.31 현재,"628,510,987,000",-,21,KRW
20250314000805,11011,2024,01721809,453340,CFS,연결재무제표,IS,손익계산서,매출액,제 2 기,2024.01.01 ~ 2024.12.31,"2,270,420,052,000",제 1 기,2023.03.01 ~ 2023.12.31,"1,826,998,311,000",-,23,KRW
