rcept_no,reprt_code,bsns_year,corp_code,stock_code,fs_div,fs_nm,sj_div,sj_nm,account_nm,thstrm_nm,thstrm_dt,thstrm_amount,frmtrm_nm,frmtrm_dt,frmtrm_amount,bfefrmtrm_amount,ord,currency
20230321000965,11011,2022,01573284,391710,OFS,재무제표,BS,재무상태표,유동자산,제 2 기,2022.12.31 현재,"26,018,415,288",제 1 기,2021.12.31 현재,"13,834,084,182",-,2,KRW
20230321000965,11011,2022,01573284,391710,OFS,재무제표,BS,재무상태표,비유동자산,제 2 기,2022.12.31 현재,"5,384,355,159",제 1 기,2021.12.31 현재,"4,172,035,141",-,4,KRW
20230321000965,11011,2022,01573284,391710,OFS,재무제표,BS,재무상태표,자산총계,제 2 기,2022.12.31 현재,"31,402,770,447",제 1 기,2021.12.31 현재,"18,006,119,323",-,6,KRW
20230321000965,11011,2022,01573284,391710,OFS,재무제표,BS,재무상태표,유동부채,제 2 기,2022.12.31 현재,"6,779,333,794",제 1 기,2021.12.31 현재,"8,887,580,429",-,8,KRW
20230321000965,11011,2022,01573284,391710,OFS,재무제표,BS,재무상태표,비유동부채,제 2 기,2022.12.31 현재,"2,264,524,844",제 1 기,2021.12.31 현재,"3,822,400,123",-,10,KRW
20230321000965,11011,2022,01573284,391710,OFS,재무제표,BS,재무상태표,부채총계,제 2 기,2022.12.31 현재,"9,043,858,638",제 1 기,2021.12.31 현재,"12,709,980,552",-,12,KRW
20230321000965,11011,2022,01573284,391710,OFS,재무제표,BS,재무상태표,자본금,제 2 기,2022.12.31 현재,"23,836,812,063",제 1 기,2021.12.31 현재,"4,789,693,460",-,15,KRW
20230321000965,11011,2022,01573284,391710,OFS,재무제표,BS,재무상태표,이익잉여금,제 2 기,2022.12.31 현재,"-4,693,910,593",제 1 기,2021.12.31 현재,"574,556,827",-,19,KRW
20230321000965,11011,2022,01573284,391710,OFS,재무제표,BS,재무상태표,자본총계,제 2 기,2022.12.31 현재,"22,358,911,809",제 1 기,2021.12.31 현재,"5,296,138,771",-,22,KRW
20230321000965,11011,2022,01573284,391710,OFS,재무제표,IS,손익계산서,매출액,제 2 기,2022.01.01 ~ 2022.12.31,"30,092,723,073",제 1 기,2021.01.01 ~ 2021.12.31,"27,291,569,216",-,24,KRW
20230321000965,11011,2022,01573284,391710,OFS,재무제표,IS,손익계산서,영업이익,제 2 기,2022.01.01 ~ 2022.12.31,"3,354,830,122",제 1 기,2021.01.01 ~ 2021.12.31,"4,106,268,056",-,26,KRW
20230321000965,11011,2022,01573284,391710,OFS,재무제표,IS,손익계산서,법인세차감전 순이익,제 2 기,2022.01.01 ~ 2022.12.31,"-5,298,107,321",제 1 기,2021.01.01 ~ 2021.12.31,"4,038,847,719",-,28,KRW
20230321000965,11011,2022,01573284,391710,OFS,재무제표,IS,손익계산서,당기순이익,제 2 기,2022.01.01 ~ 2022.12.31,"-5,570,285,261",제 1 기,2021.01.01 ~ 2021.12.31,"3,875,646,026",-,30,KRW
20230321000965,11011,2022,01573284,391710,OFS,재무제표,IS,손익계산서,당기순이익(손실),제 2 기,2022.01.01 ~ 2022.12.31,"-5,570,285,261",제 1 기,2021.01.01 ~ 2021.12.31,"3,875,646,026",-,62,KRW
