rcept_no,reprt_code,bsns_year,corp_code,stock_code,fs_div,fs_nm,sj_div,sj_nm,account_nm,thstrm_nm,thstrm_dt,thstrm_amount,frmtrm_amount,bfefrmtrm_amount,ord,currency
20250509000404,11011,2024,01881800,498390,OFS,재무제표,BS,재무상태표,유동자산,제 1 기,2024.12.31 현재,"2,490,592,328",-,-,2,KRW
20250509000404,11011,2024,01881800,498390,OFS,재무제표,BS,재무상태표,비유동자산,제 1 기,2024.12.31 현재,0,-,-,4,KRW
20250509000404,11011,2024,01881800,498390,OFS,재무제표,BS,재무상태표,자산총계,제 1 기,2024.12.31 현재,"2,490,592,328",-,-,6,KRW
20250509000404,11011,2024,01881800,498390,OFS,재무제표,BS,재무상태표,유동부채,제 1 기,2024.12.31 현재,"4,400,000",-,-,8,KRW
20250509000404,11011,2024,01881800,498390,OFS,재무제표,BS,재무상태표,비유동부채,제 1 기,2024.12.31 현재,"1,997,812,186",-,-,10,KRW
20250509000404,11011,2024,01881800,498390,OFS,재무제표,BS,재무상태표,부채총계,제 1 기,2024.12.31 현재,"2,002,212,186",-,-,12,KRW
20250509000404,11011,2024,01881800,498390,OFS,재무제표,BS,재무상태표,자본금,제 1 기,2024.12.31 현재,"21,000,000",-,-,15,KRW
20250509000404,11011,2024,01881800,498390,OFS,재무제표,BS,재무상태표,이익잉여금,제 1 기,2024.12.31 현재,"-15,315,857",-,-,19,KRW
20250509000404,11011,2024,01881800,498390,OFS,재무제표,BS,재무상태표,자본총계,제 1 기,2024.12.31 현재,"488,380,142",-,-,22,KRW
20250509000404,11011,2024,01881800,498390,OFS,재무제표,IS,손익계산서,영업이익,제 1 기,2024.10.30 ~ 2024.12.31,"-9,408,000",-,-,26,KRW
20250509000404,11011,2024,01881800,498390,OFS,재무제표,IS,손익계산서,법인세차감전 순이익,제 1 기,2024.10.30 ~ 2024.12.31,"-19,362,651",-,-,28,KRW
20250509000404,11011,2024,01881800,498390,OFS,재무제표,IS,손익계산서,당기순이익,제 1 기,2024.10.30 ~ 2024.12.31,"-15,315,857",-,-,30,KRW
20250509000404,11011,2024,01881800,498390,OFS,재무제표,IS,손익계산서,당기순이익(손실),제 1 기,2024.10.30 ~ 2024.12.31,"-15,315,857",-,-,62,KRW
20250509000404,11011,2024,01881800,498390,OFS,재무제표,IS,손익계산서,총포괄손익,제 1 기,2024.10.30 ~ 2024.12.31,"-15,315,857",-,-,64,KRW
20250509000404,11011,2024,01881800,498390,OFS,재무제표,IS,손익계산서,영업비용,제 1 기,2024.10.30 ~ 2024.12.31,"9,408,000",-,-,66,KRW
