rcept_no,reprt_code,bsns_year,corp_code,stock_code,fs_div,fs_nm,sj_div,sj_nm,account_nm,thstrm_nm,thstrm_dt,thstrm_amount,frmtrm_nm,frmtrm_dt,frmtrm_amount,bfefrmtrm_amount,ord,currency
20250319000551,11011,2024,01731453,456440,OFS,재무제표,BS,재무상태표,유동자산,제 2 기,2024.12.31 현재,"2,345,923,885",제 1 기,2023.12.31 현재,"1,959,548,338",-,2,KRW
20250319000551,11011,2024,01731453,456440,OFS,재무제표,BS,재무상태표,비유동자산,제 2 기,2024.12.31 현재,"10,000,000,000",제 1 기,2023.12.31 현재,"10,000,000,000",-,4,KRW
20250319000551,11011,2024,01731453,456440,OFS,재무제표,BS,재무상태표,자산총계,제 2 기,2024.12.31 현재,"12,345,923,885",제 1 기,2023.12.31 현재,"11,959,548,338",-,6,KRW
20250319000551,11011,2024,01731453,456440,OFS,재무제표,BS,재무상태표,유동부채,제 2 기,2024.12.31 현재,"880,000",제 1 기,2023.12.31 현재,"220,000",-,8,KRW
20250319000551,11011,2024,01731453,456440,OFS,재무제표,BS,재무상태표,비유동부채,제 2 기,2024.12.31 현재,"1,614,789,479",제 1 기,2023.12.31 현재,"1,484,209,487",-,10,KRW
20250319000551,11011,2024,01731453,456440,OFS,재무제표,BS,재무상태표,부채총계,제 2 기,2024.12.31 현재,"1,615,669,479",제 1 기,2023.12.31 현재,"1,484,429,487",-,12,KRW
20250319000551,11011,2024,01731453,456440,OFS,재무제표,BS,재무상태표,자본금,제 2 기,2024.12.31 현재,"531,500,000",제 1 기,2023.12.31 현재,"531,500,000",-,15,KRW
20250319000551,11011,2024,01731453,456440,OFS,재무제표,BS,재무상태표,이익잉여금,제 2 기,2024.12.31 현재,"336,726,227",제 1 기,2023.12.31 현재,"81,590,672",-,19,KRW
20250319000551,11011,2024,01731453,456440,OFS,재무제표,BS,재무상태표,자본총계,제 2 기,2024.12.31 현재,"10,730,254,406",제 1 기,2023.12.31 현재,"10,475,118,851",-,22,KRW
20250319000551,11011,2024,01731453,456440,OFS,재무제표,IS,손익계산서,매출액,제 2 기,2024.01.01 ~ 2024.12.31,0,제 1 기,2023.04.04 ~ 2023.12.31,0,-,24,KRW
20250319000551,11011,2024,01731453,456440,OFS,재무제표,IS,손익계산서,영업이익,제 2 기,2024.01.01 ~ 2024.12.31,"-30,683,260",제 1 기,2023.04.04 ~ 2023.12.31,"-42,154,690",-,26,KRW
20250319000551,11011,2024,01731453,456440,OFS,재무제표,IS,손익계산서,법인세차감전 순이익,제 2 기,2024.01.01 ~ 2024.12.31,"322,548,109",제 1 기,2023.04.04 ~ 2023.12.31,"103,148,766",-,28,KRW
20250319000551,11011,2024,01731453,456440,OFS,재무제표,IS,손익계산서,당기순이익,제 2 기,2024.01.01 ~ 2024.12.31,"255,135,555",제 1 기,2023.04.04 ~ 2023.12.31,"81,590,672",-,30,KRW
20250319000551,11011,2024,01731453,456440,OFS,재무제표,IS,손익계산서,당기순이익(손실),제 2 기,2024.01.01 ~ 2024.12.31,"255,135,555",제 1 기,2023.04.04 ~ 2023.12.31,"81,590,672",-,62,KRW
20250319000551,11011,2024,01731453,456440,OFS,재무제표,IS,손익계산서,총포괄손익,제 2 기,2024.01.01 ~ 2024.12.31,"255,135,555",제 1 기,2023.04.04 ~ 2023.12.31,"81,590,672",-,64,KRW
