rcept_no,reprt_code,bsns_year,corp_code,stock_code,fs_div,fs_nm,sj_div,sj_nm,account_nm,thstrm_nm,thstrm_dt,thstrm_amount,frmtrm_nm,frmtrm_dt,frmtrm_amount,bfefrmtrm_amount,ord,currency
20250319000591,11011,2024,01792825,471050,OFS,재무제표,BS,재무상태표,유동자산,제 2 기,2024.12.31 현재,"2,100,536,898",제 1 기,2023.12.31 현재,"1,977,719,009",-,2,KRW
20250319000591,11011,2024,01792825,471050,OFS,재무제표,BS,재무상태표,비유동자산,제 2 기,2024.12.31 현재,"11,000,000,000",제 1 기,2023.12.31 현재,-,-,4,KRW
20250319000591,11011,2024,01792825,471050,OFS,재무제표,BS,재무상태표,자산총계,제 2 기,2024.12.31 현재,"13,100,536,898",제 1 기,2023.12.31 현재,"1,977,719,009",-,6,KRW
20250319000591,11011,2024,01792825,471050,OFS,재무제표,BS,재무상태표,유동부채,제 2 기,2024.12.31 현재,"3,300,000",제 1 기,2023.12.31 현재,"4,400,000",-,8,KRW
20250319000591,11011,2024,01792825,471050,OFS,재무제표,BS,재무상태표,비유동부채,제 2 기,2024.12.31 현재,"1,193,002,013",제 1 기,2023.12.31 현재,"1,048,274,251",-,10,KRW
20250319000591,11011,2024,01792825,471050,OFS,재무제표,BS,재무상태표,부채총계,제 2 기,2024.12.31 현재,"1,196,302,013",제 1 기,2023.12.31 현재,"1,052,674,251",-,12,KRW
20250319000591,11011,2024,01792825,471050,OFS,재무제표,BS,재무상태표,자본금,제 2 기,2024.12.31 현재,"606,000,000",제 1 기,2023.12.31 현재,"56,000,000",-,15,KRW
20250319000591,11011,2024,01792825,471050,OFS,재무제표,BS,재무상태표,이익잉여금,제 2 기,2024.12.31 현재,"125,220,414",제 1 기,2023.12.31 현재,"-32,871,713",-,19,KRW
20250319000591,11011,2024,01792825,471050,OFS,재무제표,BS,재무상태표,자본총계,제 2 기,2024.12.31 현재,"11,904,234,885",제 1 기,2023.12.31 현재,"925,044,758",-,22,KRW
20250319000591,11011,2024,01792825,471050,OFS,재무제표,IS,손익계산서,영업이익,제 2 기,2024.01.01 ~ 2024.12.31,"-63,911,457",제 1 기,2023.10.17 ~ 2023.12.31,"-20,878,400",-,26,KRW
20250319000591,11011,2024,01792825,471050,OFS,재무제표,IS,손익계산서,법인세차감전 순이익,제 2 기,2024.01.01 ~ 2024.12.31,"216,390,740",제 1 기,2023.10.17 ~ 2023.12.31,"-36,087,003",-,28,KRW
20250319000591,11011,2024,01792825,471050,OFS,재무제표,IS,손익계산서,당기순이익,제 2 기,2024.01.01 ~ 2024.12.31,"158,092,127",제 1 기,2023.10.17 ~ 2023.12.31,"-32,871,713",-,30,KRW
20250319000591,11011,2024,01792825,471050,OFS,재무제표,IS,손익계산서,이자수익,제 2 기,2024.01.01 ~ 2024.12.31,"-366,731,346",제 1 기,2023.10.17 ~ 2023.12.31,"-375,549",-,54,KRW
20250319000591,11011,2024,01792825,471050,OFS,재무제표,IS,손익계산서,이자비용,제 2 기,2024.01.01 ~ 2024.12.31,"86,429,149",제 1 기,2023.10.17 ~ 2023.12.31,"15,584,152",-,56,KRW
20250319000591,11011,2024,01792825,471050,OFS,재무제표,IS,손익계산서,당기순이익(손실),제 2 기,2024.01.01 ~ 2024.12.31,"158,092,127",제 1 기,2023.10.17 ~ 2023.12.31,"-32,871,713",-,62,KRW
20250319000591,11011,2024,01792825,471050,OFS,재무제표,IS,손익계산서,총포괄손익,제 2 기,2024.01.01 ~ 2024.12.31,"158,092,127",제 1 기,2023.10.17 ~ 2023.12.31,"-32,871,713",-,64,KRW
20250319000591,11011,2024,01792825,471050,OFS,재무제표,IS,손익계산서,영업비용,제 2 기,2024.01.01 ~ 2024.12.31,"63,911,457",제 1 기,2023.10.17 ~ 2023.12.31,"20,878,400",-,66,KRW
