rcept_no,reprt_code,bsns_year,corp_code,stock_code,fs_div,fs_nm,sj_div,sj_nm,account_nm,thstrm_nm,thstrm_dt,thstrm_amount,frmtrm_nm,frmtrm_dt,frmtrm_amount,bfefrmtrm_amount,ord,currency
20240314001265,11011,2023,01677429,440820,OFS,재무제표,BS,재무상태표,자산총계,제 2 기,2023.12.31 현재,"15,302,164,031",제 1 기,2022.12.31 현재,"14,994,007,264",-,6,KRW
20240314001265,11011,2023,01677429,440820,OFS,재무제표,BS,재무상태표,부채총계,제 2 기,2023.12.31 현재,"618,580,516",제 1 기,2022.12.31 현재,"769,010,858",-,12,KRW
20240314001265,11011,2023,01677429,440820,OFS,재무제표,BS,재무상태표,자본금,제 2 기,2023.12.31 현재,"780,000,000",제 1 기,2022.12.31 현재,"780,000,000",-,15,KRW
20240314001265,11011,2023,01677429,440820,OFS,재무제표,BS,재무상태표,이익잉여금,제 2 기,2023.12.31 현재,"480,694,055",제 1 기,2022.12.31 현재,"22,106,946",-,19,KRW
20240314001265,11011,2023,01677429,440820,OFS,재무제표,BS,재무상태표,자본총계,제 2 기,2023.12.31 현재,"14,683,583,515",제 1 기,2022.12.31 현재,"14,224,996,406",-,22,KRW
20240314001265,11011,2023,01677429,440820,OFS,재무제표,IS,손익계산서,법인세차감전 순이익,제 2 기,2023.01.01 ~ 2023.12.31,"576,370,318",제 1 기,2022.08.01 ~ 2022.12.31,"24,563,273",-,28,KRW
20240314001265,11011,2023,01677429,440820,OFS,재무제표,IS,손익계산서,당기순이익,제 2 기,2023.01.01 ~ 2023.12.31,"458,587,109",제 1 기,2022.08.01 ~ 2022.12.31,"22,106,946",-,30,KRW
20240314001265,11011,2023,01677429,440820,OFS,재무제표,BS,재무상태표,상각후원가측정금융자산,제 2 기,2023.12.31 현재,"15,162,058,804",제 1 기,2022.12.31 현재,"14,800,000,000",-,40,KRW
20240314001265,11011,2023,01677429,440820,OFS,재무제표,IS,손익계산서,이자수익,제 2 기,2023.01.01 ~ 2023.12.31,"671,741,424",제 1 기,2022.08.01 ~ 2022.12.31,"56,701,204",-,54,KRW
20240314001265,11011,2023,01677429,440820,OFS,재무제표,IS,손익계산서,이자비용,제 2 기,2023.01.01 ~ 2023.12.31,"28,679,918",제 1 기,2022.08.01 ~ 2022.12.31,"11,176,531",-,56,KRW
20240314001265,11011,2023,01677429,440820,OFS,재무제표,IS,손익계산서,영업이익(손실),제 2 기,2023.01.01 ~ 2023.12.31,"-66,691,188",제 1 기,2022.08.01 ~ 2022.12.31,"-20,961,400",-,60,KRW
20240314001265,11011,2023,01677429,440820,OFS,재무제표,IS,손익계산서,당기순이익(손실),제 2 기,2023.01.01 ~ 2023.12.31,"458,587,109",제 1 기,2022.08.01 ~ 2022.12.31,"22,106,946",-,62,KRW
20240314001265,11011,2023,01677429,440820,OFS,재무제표,IS,손익계산서,총포괄손익,제 2 기,2023.01.01 ~ 2023.12.31,"458,587,109",제 1 기,2022.08.01 ~ 2022.12.31,"22,106,946",-,64,KRW
20240314001265,11011,2023,01677429,440820,OFS,재무제표,IS,손익계산서,영업비용,제 2 기,2023.01.01 ~ 2023.12.31,"66,691,188",제 1 기,2022.08.01 ~ 2022.12.31,"20,961,400",-,66,KRW
