rcept_no,reprt_code,bsns_year,corp_code,stock_code,fs_div,fs_nm,sj_div,sj_nm,account_nm,thstrm_nm,thstrm_dt,thstrm_amount,frmtrm_amount,bfefrmtrm_amount,ord,currency
20240315000335,11011,2023,01712616,451700,OFS,재무제표,BS,재무상태표,자산총계,제 1 기,2023.12.31 현재,"30,182,349,459",-,-,6,KRW
20240315000335,11011,2023,01712616,451700,OFS,재무제표,BS,재무상태표,부채총계,제 1 기,2023.12.31 현재,"2,472,249,101",-,-,12,KRW
20240315000335,11011,2023,01712616,451700,OFS,재무제표,BS,재무상태표,자본금,제 1 기,2023.12.31 현재,"1,435,000,000",-,-,15,KRW
20240315000335,11011,2023,01712616,451700,OFS,재무제표,BS,재무상태표,이익잉여금,제 1 기,2023.12.31 현재,"426,498,171",-,-,19,KRW
20240315000335,11011,2023,01712616,451700,OFS,재무제표,BS,재무상태표,자본총계,제 1 기,2023.12.31 현재,"27,710,100,358",-,-,22,KRW
20240315000335,11011,2023,01712616,451700,OFS,재무제표,IS,손익계산서,법인세차감전 순이익,제 1 기,2023.01.03 ~ 2023.12.31,"473,360,900",-,-,28,KRW
20240315000335,11011,2023,01712616,451700,OFS,재무제표,IS,손익계산서,당기순이익,제 1 기,2023.01.03 ~ 2023.12.31,"426,498,171",-,-,30,KRW
20240315000335,11011,2023,01712616,451700,OFS,재무제표,BS,재무상태표,상각후원가측정금융자산,제 1 기,2023.12.31 현재,"29,500,000,000",-,-,40,KRW
20240315000335,11011,2023,01712616,451700,OFS,재무제표,IS,손익계산서,이자수익,제 1 기,2023.01.03 ~ 2023.12.31,"650,084,066",-,-,54,KRW
20240315000335,11011,2023,01712616,451700,OFS,재무제표,IS,손익계산서,이자비용,제 1 기,2023.01.03 ~ 2023.12.31,"113,706,799",-,-,56,KRW
20240315000335,11011,2023,01712616,451700,OFS,재무제표,IS,손익계산서,영업이익(손실),제 1 기,2023.01.03 ~ 2023.12.31,"-63,016,367",-,-,60,KRW
20240315000335,11011,2023,01712616,451700,OFS,재무제표,IS,손익계산서,당기순이익(손실),제 1 기,2023.01.03 ~ 2023.12.31,"426,498,171",-,-,62,KRW
20240315000335,11011,2023,01712616,451700,OFS,재무제표,IS,손익계산서,총포괄손익,제 1 기,2023.01.03 ~ 2023.12.31,"426,498,171",-,-,64,KRW
20240315000335,11011,2023,01712616,451700,OFS,재무제표,IS,손익계산서,영업비용,제 1 기,2023.01.03 ~ 2023.12.31,"63,016,367",-,-,66,KRW
