rcept_no,reprt_code,bsns_year,corp_code,stock_code,fs_div,fs_nm,sj_div,sj_nm,account_nm,thstrm_nm,thstrm_dt,thstrm_amount,frmtrm_nm,frmtrm_dt,frmtrm_amount,bfefrmtrm_amount,ord,currency
20250311000815,11011,2024,01770203,462520,CFS,연결재무제표,BS,재무상태표,유동자산,제 2 기,2024.12.31 현재,"234,272,761,000",제 1 기,2023.12.31 현재,"191,014,588,000",-,1,KRW
20250311000815,11011,2024,01770203,462520,CFS,연결재무제표,BS,재무상태표,비유동자산,제 2 기,2024.12.31 현재,"341,265,452,000",제 1 기,2023.12.31 현재,"247,019,195,000",-,3,KRW
20250311000815,11011,2024,01770203,462520,CFS,연결재무제표,BS,재무상태표,자산총계,제 2 기,2024.12.31 현재,"575,538,213,000",제 1 기,2023.12.31 현재,"438,033,783,000",-,5,KRW
20250311000815,11011,2024,01770203,462520,CFS,연결재무제표,BS,재무상태표,유동부채,제 2 기,2024.12.31 현재,"320,102,740,000",제 1 기,2023.12.31 현재,"208,318,897,000",-,7,KRW
20250311000815,11011,2024,01770203,462520,CFS,연결재무제표,BS,재무상태표,비유동부채,제 2 기,2024.12.31 현재,"14,009,798,000",제 1 기,2023.12.31 현재,"8,889,649,000",-,9,KRW
20250311000815,11011,2024,01770203,462520,CFS,연결재무제표,BS,재무상태표,부채총계,제 2 기,2024.12.31 현재,"334,112,538,000",제 1 기,2023.12.31 현재,"217,208,546,000",-,11,KRW
20250311000815,11011,2024,01770203,462520,CFS,연결재무제표,BS,재무상태표,자본금,제 2 기,2024.12.31 현재,"5,927,584,000",제 1 기,2023.12.31 현재,"5,927,584,000",-,13,KRW
20250311000815,11011,2024,01770203,462520,CFS,연결재무제표,BS,재무상태표,이익잉여금,제 2 기,2024.12.31 현재,"23,431,580,000",제 1 기,2023.12.31 현재,"23,583,499,000",-,17,KRW
20250311000815,11011,2024,01770203,462520,CFS,연결재무제표,BS,재무상태표,자본총계,제 2 기,2024.12.31 현재,"241,425,675,000",제 1 기,2023.12.31 현재,"220,825,237,000",-,21,KRW
20250311000815,11011,2024,01770203,462520,CFS,연결재무제표,IS,손익계산서,매출액,제 2 기,2024.01.01 ~ 2024.12.31,"500,640,282,000",제 1 기,2023.07.01 ~ 2023.12.31,"279,366,908,000",-,23,KRW
20250311000815,11011,2024,01770203,462520,CFS,연결재무제표,IS,손익계산서,영업이익,제 2 기,2024.01.01 ~ 2024.12.31,"20,019,112,000",제 1 기,2023.07.01 ~ 2023.12.31,"31,851,794,000",-,25,KRW
20250311000815,11011,2024,01770203,462520,CFS,연결재무제표,IS,손익계산서,법인세차감전 순이익,제 2 기,2024.01.01 ~ 2024.12.31,"11,937,069,000",제 1 기,2023.07.01 ~ 2023.12.31,"30,392,099,000",-,27,KRW
20250311000815,11011,2024,01770203,462520,CFS,연결재무제표,IS,손익계산서,당기순이익,제 2 기,2024.01.01 ~ 2024.12.31,"6,641,641,000",제 1 기,2023.07.01 ~ 2023.12.31,"24,143,456,000",-,29,KRW
20250311000815,11011,2024,01770203,462520,CFS,연결재무제표,IS,손익계산서,당기순이익(손실),제 2 기,2024.01.01 ~ 2024.12.31,"6,641,641,000",제 1 기,2023.07.01 ~ 2023.12.31,"24,143,456,000",-,61,KRW
20250311000815,11011,2024,01770203,462520,CFS,연결재무제표,IS,손익계산서,총포괄손익,제 2 기,2024.01.01 ~ 2024.12.31,"20,004,670,000",제 1 기,2023.07.01 ~ 2023.12.31,"17,742,548,000",-,63,KRW
20250311000815,11011,2024,01770203,462520,OFS,재무제표,BS,재무상태표,유동자산,제 2 기,2024.12.31 현재,"144,757,576,000",제 1 기,2023.12.31 현재,"165,115,786,000",-,2,KRW
20250311000815,11011,2024,01770203,462520,OFS,재무제표,BS,재무상태표,비유동자산,제 2 기,2024.12.31 현재,"360,168,096,000",제 1 기,2023.12.31 현재,"214,351,594,000",-,4,KRW
20250311000815,11011,2024,01770203,462520,OFS,재무제표,BS,재무상태표,자산총계,제 2 기,2024.12.31 현재,"504,925,672,000",제 1 기,2023.12.31 현재,"379,467,380,000",-,6,KRW
20250311000815,11011,2024,01770203,462520,OFS,재무제표,BS,재무상태표,유동부채,제 2 기,2024.12.31 현재,"303,979,700,000",제 1 기,2023.12.31 현재,"195,250,925,000",-,8,KRW
20250311000815,11011,2024,01770203,462520,OFS,재무제표,BS,재무상태표,비유동부채,제 2 기,2024.12.31 현재,"8,020,288,000",제 1 기,2023.12.31 현재,"3,604,489,000",-,10,KRW
20250311000815,11011,2024,01770203,462520,OFS,재무제표,BS,재무상태표,부채총계,제 2 기,2024.12.31 현재,"311,999,988,000",제 1 기,2023.12.31 현재,"198,855,414,000",-,12,KRW
20250311000815,11011,2024,01770203,462520,OFS,재무제표,BS,재무상태표,자본금,제 2 기,2024.12.31 현재,"5,927,584,000",제 1 기,2023.12.31 현재,"5,927,584,000",-,15,KRW
20250311000815,11011,2024,01770203,462520,OFS,재무제표,BS,재무상태표,이익잉여금,제 2 기,2024.12.31 현재,"26,239,345,000",제 1 기,2023.12.31 현재,"21,236,439,000",-,19,KRW
20250311000815,11011,2024,01770203,462520,OFS,재무제표,BS,재무상태표,자본총계,제 2 기,2024.12.31 현재,"192,925,684,000",제 1 기,2023.12.31 현재,"180,611,966,000",-,22,KRW
20250311000815,11011,2024,01770203,462520,OFS,재무제표,IS,손익계산서,매출액,제 2 기,2024.01.01 ~ 2024.12.31,"465,779,641,000",제 1 기,2023.07.01 ~ 2023.12.31,"262,465,657,000",-,24,KRW
20250311000815,11011,2024,01770203,462520,OFS,재무제표,IS,손익계산서,영업이익,제 2 기,2024.01.01 ~ 2024.12.31,"17,360,371,000",제 1 기,2023.07.01 ~ 2023.12.31,"29,021,529,000",-,26,KRW
20250311000815,11011,2024,01770203,462520,OFS,재무제표,IS,손익계산서,법인세차감전 순이익,제 2 기,2024.01.01 ~ 2024.12.31,"15,164,223,000",제 1 기,2023.07.01 ~ 2023.12.31,"27,861,418,000",-,28,KRW
20250311000815,11011,2024,01770203,462520,OFS,재무제표,IS,손익계산서,당기순이익,제 2 기,2024.01.01 ~ 2024.12.31,"10,980,315,000",제 1 기,2023.07.01 ~ 2023.12.31,"21,236,438,000",-,30,KRW
20250311000815,11011,2024,01770203,462520,OFS,재무제표,IS,손익계산서,당기순이익(손실),제 2 기,2024.01.01 ~ 2024.12.31,"10,980,315,000",제 1 기,2023.07.01 ~ 2023.12.31,"21,236,438,000",-,62,KRW
20250311000815,11011,2024,01770203,462520,OFS,재무제표,IS,손익계산서,총포괄손익,제 2 기,2024.01.01 ~ 2024.12.31,"21,793,025,000",제 1 기,2023.07.01 ~ 2023.12.31,"19,071,453,000",-,64,KRW
