rcept_no,reprt_code,bsns_year,corp_code,stock_code,fs_div,fs_nm,sj_div,sj_nm,account_nm,thstrm_nm,thstrm_dt,thstrm_amount,frmtrm_nm,frmtrm_dt,frmtrm_amount,bfefrmtrm_amount,ord,currency
20230315001420,11011,2022,01524093,375500,CFS,연결재무제표,BS,재무상태표,유동자산,제 2 기,2022.12.31 현재,"5,403,768,957,903",제 1 기,2021.12.31 현재,"5,354,345,946,301",-,1,KRW
20230315001420,11011,2022,01524093,375500,CFS,연결재무제표,BS,재무상태표,비유동자산,제 2 기,2022.12.31 현재,"3,570,948,486,382",제 1 기,2021.12.31 현재,"3,347,344,256,443",-,3,KRW
20230315001420,11011,2022,01524093,375500,CFS,연결재무제표,BS,재무상태표,자산총계,제 2 기,2022.12.31 현재,"8,974,717,444,285",제 1 기,2021.12.31 현재,"8,701,690,202,744",-,5,KRW
20230315001420,11011,2022,01524093,375500,CFS,연결재무제표,BS,재무상태표,유동부채,제 2 기,2022.12.31 현재,"3,210,693,538,872",제 1 기,2021.12.31 현재,"3,136,739,509,756",-,7,KRW
20230315001420,11011,2022,01524093,375500,CFS,연결재무제표,BS,재무상태표,비유동부채,제 2 기,2022.12.31 현재,"1,071,547,395,985",제 1 기,2021.12.31 현재,"1,067,803,526,952",-,9,KRW
20230315001420,11011,2022,01524093,375500,CFS,연결재무제표,BS,재무상태표,부채총계,제 2 기,2022.12.31 현재,"4,282,240,934,857",제 1 기,2021.12.31 현재,"4,204,543,036,708",-,11,KRW
20230315001420,11011,2022,01524093,375500,CFS,연결재무제표,BS,재무상태표,자본총계,제 2 기,2022.12.31 현재,"4,692,476,509,428",제 1 기,2021.12.31 현재,"4,497,147,166,036",-,21,KRW
20230315001420,11011,2022,01524093,375500,CFS,연결재무제표,IS,손익계산서,매출액,제 2 기,2022.01.01 ~ 2022.12.31,"7,496,823,679,468",제 1 기,2021.01.01 ~ 2021.12.31,"7,631,650,898,582",-,23,KRW
20230315001420,11011,2022,01524093,375500,CFS,연결재무제표,IS,손익계산서,영업이익,제 2 기,2022.01.01 ~ 2022.12.31,"496,965,230,080",제 1 기,2021.01.01 ~ 2021.12.31,"957,257,982,914",-,25,KRW
20230315001420,11011,2022,01524093,375500,CFS,연결재무제표,IS,손익계산서,법인세차감전 순이익,제 2 기,2022.01.01 ~ 2022.12.31,"595,473,468,875",제 1 기,2021.01.01 ~ 2021.12.31,"909,251,180,295",-,27,KRW
20230315001420,11011,2022,01524093,375500,CFS,연결재무제표,IS,손익계산서,당기순이익,제 2 기,2022.01.01 ~ 2022.12.31,"431,557,865,893",제 1 기,2021.01.01 ~ 2021.12.31,"635,835,953,637",-,29,KRW
20230315001420,11011,2022,01524093,375500,CFS,연결재무제표,IS,손익계산서,당기순이익(손실),제 2 기,2022.01.01 ~ 2022.12.31,"431,557,865,893",제 1 기,2021.01.01 ~ 2021.12.31,"635,835,953,637",-,61,KRW
20230315001420,11011,2022,01524093,375500,OFS,재무제표,BS,재무상태표,유동자산,제 2 기,2022.12.31 현재,"3,360,243,741,979",제 1 기,2021.12.31 현재,"3,474,170,214,518",-,2,KRW
20230315001420,11011,2022,01524093,375500,OFS,재무제표,BS,재무상태표,비유동자산,제 2 기,2022.12.31 현재,"3,591,792,367,931",제 1 기,2021.12.31 현재,"3,396,593,121,328",-,4,KRW
