rcept_no,reprt_code,bsns_year,corp_code,stock_code,fs_div,fs_nm,sj_div,sj_nm,account_nm,thstrm_nm,thstrm_dt,thstrm_amount,frmtrm_amount,bfefrmtrm_amount,ord,currency
20250306000680,11011,2024,01818682,479880,OFS,재무제표,BS,재무상태표,유동자산,제 1 기,2024.12.31 현재,"14,996,398,032",-,-,2,KRW
20250306000680,11011,2024,01818682,479880,OFS,재무제표,BS,재무상태표,자산총계,제 1 기,2024.12.31 현재,"14,996,398,032",-,-,6,KRW
20250306000680,11011,2024,01818682,479880,OFS,재무제표,BS,재무상태표,비유동부채,제 1 기,2024.12.31 현재,"1,645,401,797",-,-,10,KRW
20250306000680,11011,2024,01818682,479880,OFS,재무제표,BS,재무상태표,부채총계,제 1 기,2024.12.31 현재,"1,645,401,797",-,-,12,KRW
20250306000680,11011,2024,01818682,479880,OFS,재무제표,BS,재무상태표,자본금,제 1 기,2024.12.31 현재,"687,000,000",-,-,15,KRW
20250306000680,11011,2024,01818682,479880,OFS,재무제표,BS,재무상태표,이익잉여금,제 1 기,2024.12.31 현재,"155,051,407",-,-,19,KRW
20250306000680,11011,2024,01818682,479880,OFS,재무제표,BS,재무상태표,자본총계,제 1 기,2024.12.31 현재,"13,350,996,235",-,-,22,KRW
20250306000680,11011,2024,01818682,479880,OFS,재무제표,IS,손익계산서,영업이익,제 1 기,2024.03.19 ~ 2024.12.31,"-30,707,284",-,-,26,KRW
20250306000680,11011,2024,01818682,479880,OFS,재무제표,IS,손익계산서,법인세차감전 순이익,제 1 기,2024.03.19 ~ 2024.12.31,"172,088,132",-,-,28,KRW
20250306000680,11011,2024,01818682,479880,OFS,재무제표,IS,손익계산서,당기순이익,제 1 기,2024.03.19 ~ 2024.12.31,"155,051,407",-,-,30,KRW
20250306000680,11011,2024,01818682,479880,OFS,재무제표,IS,손익계산서,당기순이익(손실),제 1 기,2024.03.19 ~ 2024.12.31,"155,051,407",-,-,62,KRW
20250306000680,11011,2024,01818682,479880,OFS,재무제표,IS,손익계산서,총포괄손익,제 1 기,2024.03.19 ~ 2024.12.31,"155,051,407",-,-,64,KRW
