rcept_no,reprt_code,bsns_year,corp_code,stock_code,fs_div,fs_nm,sj_div,sj_nm,account_nm,thstrm_nm,thstrm_dt,thstrm_amount,frmtrm_nm,frmtrm_dt,frmtrm_amount,bfefrmtrm_amount,ord,currency
20240312000851,11011,2023,01616482,418210,OFS,재무제표,BS,재무상태표,유동자산,제 2 기,2023.12.31 현재,"8,093,405,757",제 1 기,2022.12.31 현재,"7,915,380,599",-,2,KRW
20240312000851,11011,2023,01616482,418210,OFS,재무제표,BS,재무상태표,자산총계,제 2 기,2023.12.31 현재,"8,093,405,757",제 1 기,2022.12.31 현재,"7,915,380,599",-,6,KRW
20240312000851,11011,2023,01616482,418210,OFS,재무제표,BS,재무상태표,유동부채,제 2 기,2023.12.31 현재,"2,074,990",제 1 기,2022.12.31 현재,"2,990,000",-,8,KRW
20240312000851,11011,2023,01616482,418210,OFS,재무제표,BS,재무상태표,비유동부채,제 2 기,2023.12.31 현재,"1,048,312,663",제 1 기,2022.12.31 현재,"1,004,263,588",-,10,KRW
20240312000851,11011,2023,01616482,418210,OFS,재무제표,BS,재무상태표,부채총계,제 2 기,2023.12.31 현재,"1,050,387,653",제 1 기,2022.12.31 현재,"1,007,253,588",-,12,KRW
20240312000851,11011,2023,01616482,418210,OFS,재무제표,BS,재무상태표,자본금,제 2 기,2023.12.31 현재,"366,000,000",제 1 기,2022.12.31 현재,"366,000,000",-,15,KRW
20240312000851,11011,2023,01616482,418210,OFS,재무제표,BS,재무상태표,이익잉여금,제 2 기,2023.12.31 현재,"148,634,207",제 1 기,2022.12.31 현재,"13,743,114",-,19,KRW
20240312000851,11011,2023,01616482,418210,OFS,재무제표,BS,재무상태표,자본총계,제 2 기,2023.12.31 현재,"7,043,018,104",제 1 기,2022.12.31 현재,"6,908,127,011",-,22,KRW
20240312000851,11011,2023,01616482,418210,OFS,재무제표,IS,손익계산서,영업이익,제 2 기,2023.01.01 ~ 2023.12.31,"-48,581,600",제 1 기,2022.01.01 ~ 2022.12.31,"-34,263,616",-,26,KRW
20240312000851,11011,2023,01616482,418210,OFS,재무제표,IS,손익계산서,법인세차감전 순이익,제 2 기,2023.01.01 ~ 2023.12.31,"170,532,354",제 1 기,2022.01.01 ~ 2022.12.31,"17,374,354",-,28,KRW
20240312000851,11011,2023,01616482,418210,OFS,재무제표,IS,손익계산서,당기순이익,제 2 기,2023.01.01 ~ 2023.12.31,"134,891,093",제 1 기,2022.01.01 ~ 2022.12.31,"13,743,114",-,30,KRW
20240312000851,11011,2023,01616482,418210,OFS,재무제표,IS,손익계산서,당기순이익(손실),제 2 기,2023.01.01 ~ 2023.12.31,"134,891,093",제 1 기,2022.01.01 ~ 2022.12.31,"13,743,114",-,62,KRW
20240312000851,11011,2023,01616482,418210,OFS,재무제표,IS,손익계산서,총포괄손익,제 2 기,2023.01.01 ~ 2023.12.31,"134,891,093",제 1 기,2022.01.01 ~ 2022.12.31,"13,743,114",-,64,KRW
