rcept_no,reprt_code,bsns_year,corp_code,stock_code,fs_div,fs_nm,sj_div,sj_nm,account_nm,thstrm_nm,thstrm_dt,thstrm_amount,frmtrm_amount,bfefrmtrm_amount,ord,currency
20250312001122,11011,2024,01853214,487360,OFS,재무제표,BS,재무상태표,유동자산,제 1 기,2024.12.31 현재,"11,788,791,820",-,-,2,KRW
20250312001122,11011,2024,01853214,487360,OFS,재무제표,BS,재무상태표,비유동자산,제 1 기,2024.12.31 현재,0,-,-,4,KRW
20250312001122,11011,2024,01853214,487360,OFS,재무제표,BS,재무상태표,자산총계,제 1 기,2024.12.31 현재,"11,788,791,820",-,-,6,KRW
20250312001122,11011,2024,01853214,487360,OFS,재무제표,BS,재무상태표,유동부채,제 1 기,2024.12.31 현재,"771,740",-,-,8,KRW
20250312001122,11011,2024,01853214,487360,OFS,재무제표,BS,재무상태표,비유동부채,제 1 기,2024.12.31 현재,"1,182,786,917",-,-,10,KRW
20250312001122,11011,2024,01853214,487360,OFS,재무제표,BS,재무상태표,부채총계,제 1 기,2024.12.31 현재,"1,183,558,657",-,-,12,KRW
20250312001122,11011,2024,01853214,487360,OFS,재무제표,BS,재무상태표,자본금,제 1 기,2024.12.31 현재,"564,000,000",-,-,15,KRW
20250312001122,11011,2024,01853214,487360,OFS,재무제표,BS,재무상태표,이익잉여금,제 1 기,2024.12.31 현재,"-32,024,204",-,-,19,KRW
20250312001122,11011,2024,01853214,487360,OFS,재무제표,BS,재무상태표,자본총계,제 1 기,2024.12.31 현재,"10,605,233,163",-,-,22,KRW
20250312001122,11011,2024,01853214,487360,OFS,재무제표,IS,손익계산서,영업이익,제 1 기,2024.06.14 ~ 2024.12.31,"-30,902,990",-,-,26,KRW
20250312001122,11011,2024,01853214,487360,OFS,재무제표,IS,손익계산서,법인세차감전 순이익,제 1 기,2024.06.14 ~ 2024.12.31,"-40,485,719",-,-,28,KRW
20250312001122,11011,2024,01853214,487360,OFS,재무제표,IS,손익계산서,당기순이익,제 1 기,2024.06.14 ~ 2024.12.31,"-32,024,204",-,-,30,KRW
20250312001122,11011,2024,01853214,487360,OFS,재무제표,IS,손익계산서,당기순이익(손실),제 1 기,2024.06.14 ~ 2024.12.31,"-32,024,204",-,-,62,KRW
20250312001122,11011,2024,01853214,487360,OFS,재무제표,IS,손익계산서,영업비용,제 1 기,2024.06.14 ~ 2024.12.31,"30,902,990",-,-,66,KRW
