rcept_no,reprt_code,bsns_year,corp_code,stock_code,fs_div,fs_nm,sj_div,sj_nm,account_nm,thstrm_nm,thstrm_dt,thstrm_amount,frmtrm_amount,bfefrmtrm_amount,ord,currency
20240319000392,11011,2023,01717170,452670,OFS,재무제표,BS,재무상태표,유동자산,제 1 기,2023.12.31 현재,"2,046,783,398",-,-,2,KRW
20240319000392,11011,2023,01717170,452670,OFS,재무제표,BS,재무상태표,자산총계,제 1 기,2023.12.31 현재,"11,046,783,398",-,-,6,KRW
20240319000392,11011,2023,01717170,452670,OFS,재무제표,BS,재무상태표,비유동부채,제 1 기,2023.12.31 현재,"1,226,299,500",-,-,10,KRW
20240319000392,11011,2023,01717170,452670,OFS,재무제표,BS,재무상태표,부채총계,제 1 기,2023.12.31 현재,"1,226,299,500",-,-,12,KRW
20240319000392,11011,2023,01717170,452670,OFS,재무제표,BS,재무상태표,자본금,제 1 기,2023.12.31 현재,"522,000,000",-,-,15,KRW
20240319000392,11011,2023,01717170,452670,OFS,재무제표,BS,재무상태표,이익잉여금,제 1 기,2023.12.31 현재,"64,414,110",-,-,19,KRW
20240319000392,11011,2023,01717170,452670,OFS,재무제표,BS,재무상태표,자본총계,제 1 기,2023.12.31 현재,"9,820,483,898",-,-,22,KRW
20240319000392,11011,2023,01717170,452670,OFS,재무제표,IS,손익계산서,법인세차감전 순이익,제 1 기,2023.01.31 ~ 2023.12.31,"81,027,220",-,-,28,KRW
20240319000392,11011,2023,01717170,452670,OFS,재무제표,IS,손익계산서,당기순이익,제 1 기,2023.01.31 ~ 2023.12.31,"64,414,110",-,-,30,KRW
20240319000392,11011,2023,01717170,452670,OFS,재무제표,IS,손익계산서,이자수익,제 1 기,2023.01.31 ~ 2023.12.31,"-154,645,894",-,-,54,KRW
20240319000392,11011,2023,01717170,452670,OFS,재무제표,IS,손익계산서,이자비용,제 1 기,2023.01.31 ~ 2023.12.31,"43,902,184",-,-,56,KRW
20240319000392,11011,2023,01717170,452670,OFS,재무제표,IS,손익계산서,영업이익(손실),제 1 기,2023.01.31 ~ 2023.12.31,"-29,716,490",-,-,60,KRW
20240319000392,11011,2023,01717170,452670,OFS,재무제표,IS,손익계산서,당기순이익(손실),제 1 기,2023.01.31 ~ 2023.12.31,"64,414,110",-,-,62,KRW
20240319000392,11011,2023,01717170,452670,OFS,재무제표,IS,손익계산서,총포괄손익,제 1 기,2023.01.31 ~ 2023.12.31,"64,414,110",-,-,64,KRW
20240319000392,11011,2023,01717170,452670,OFS,재무제표,IS,손익계산서,영업비용,제 1 기,2023.01.31 ~ 2023.12.31,"29,716,490",-,-,66,KRW
