rcept_no,reprt_code,bsns_year,corp_code,stock_code,fs_div,fs_nm,sj_div,sj_nm,account_nm,thstrm_nm,thstrm_dt,thstrm_amount,frmtrm_nm,frmtrm_dt,frmtrm_amount,bfefrmtrm_amount,ord,currency
20250312001069,11011,2024,01807747,474930,OFS,재무제표,BS,재무상태표,유동자산,제 2 기,2024.12.31 현재,"7,193,984,443",제 1 기,2023.12.31 현재,"620,000,000",-,2,KRW
20250312001069,11011,2024,01807747,474930,OFS,재무제표,BS,재무상태표,자산총계,제 2 기,2024.12.31 현재,"7,193,984,443",제 1 기,2023.12.31 현재,"620,000,000",-,6,KRW
20250312001069,11011,2024,01807747,474930,OFS,재무제표,BS,재무상태표,유동부채,제 2 기,2024.12.31 현재,"1,500,000",제 1 기,2023.12.31 현재,"3,522,800",-,8,KRW
20250312001069,11011,2024,01807747,474930,OFS,재무제표,BS,재무상태표,비유동부채,제 2 기,2024.12.31 현재,"531,228,217",제 1 기,2023.12.31 현재,-,-,10,KRW
20250312001069,11011,2024,01807747,474930,OFS,재무제표,BS,재무상태표,부채총계,제 2 기,2024.12.31 현재,"532,728,217",제 1 기,2023.12.31 현재,"3,522,800",-,12,KRW
20250312001069,11011,2024,01807747,474930,OFS,재무제표,BS,재무상태표,자본금,제 2 기,2024.12.31 현재,"362,000,000",제 1 기,2023.12.31 현재,"62,000,000",-,15,KRW
20250312001069,11011,2024,01807747,474930,OFS,재무제표,BS,재무상태표,이익잉여금,제 2 기,2024.12.31 현재,"72,354,551",제 1 기,2023.12.31 현재,-,-,19,KRW
20250312001069,11011,2024,01807747,474930,OFS,재무제표,BS,재무상태표,자본총계,제 2 기,2024.12.31 현재,"6,661,256,226",제 1 기,2023.12.31 현재,"616,477,200",-,22,KRW
20250312001069,11011,2024,01807747,474930,OFS,재무제표,IS,손익계산서,영업이익,제 2 기,2024.01.01 ~ 2024.12.31,"-33,550,148",제 1 기,2023.12.21 ~ 2023.12.31,-,-,26,KRW
20250312001069,11011,2024,01807747,474930,OFS,재무제표,IS,손익계산서,법인세차감전 순이익,제 2 기,2024.01.01 ~ 2024.12.31,"91,472,252",제 1 기,2023.12.21 ~ 2023.12.31,-,-,28,KRW
20250312001069,11011,2024,01807747,474930,OFS,재무제표,IS,손익계산서,당기순이익,제 2 기,2024.01.01 ~ 2024.12.31,"72,354,551",제 1 기,2023.12.21 ~ 2023.12.31,-,-,30,KRW
20250312001069,11011,2024,01807747,474930,OFS,재무제표,IS,손익계산서,당기순이익(손실),제 2 기,2024.01.01 ~ 2024.12.31,"72,354,551",제 1 기,2023.12.21 ~ 2023.12.31,-,-,62,KRW
