rcept_no,reprt_code,bsns_year,corp_code,stock_code,fs_div,fs_nm,sj_div,sj_nm,account_nm,thstrm_nm,thstrm_dt,thstrm_amount,frmtrm_nm,frmtrm_dt,frmtrm_amount,bfefrmtrm_amount,ord,currency
20240321001364,11011,2023,01663055,430460,OFS,재무제표,BS,재무상태표,유동자산,제 2 기,2023.12.31 현재,"12,241,102,621",제 1 기,2022.12.31 현재,"11,914,528,556",-,2,KRW
20240321001364,11011,2023,01663055,430460,OFS,재무제표,BS,재무상태표,비유동자산,제 2 기,2023.12.31 현재,0,제 1 기,2022.12.31 현재,0,-,4,KRW
20240321001364,11011,2023,01663055,430460,OFS,재무제표,BS,재무상태표,자산총계,제 2 기,2023.12.31 현재,"12,241,102,621",제 1 기,2022.12.31 현재,"11,914,528,556",-,6,KRW
20240321001364,11011,2023,01663055,430460,OFS,재무제표,BS,재무상태표,유동부채,제 2 기,2023.12.31 현재,"2,717,000",제 1 기,2022.12.31 현재,"829,000",-,8,KRW
20240321001364,11011,2023,01663055,430460,OFS,재무제표,BS,재무상태표,비유동부채,제 2 기,2023.12.31 현재,"998,001,642",제 1 기,2022.12.31 현재,"970,476,250",-,10,KRW
20240321001364,11011,2023,01663055,430460,OFS,재무제표,BS,재무상태표,부채총계,제 2 기,2023.12.31 현재,"1,000,718,642",제 1 기,2022.12.31 현재,"971,305,250",-,12,KRW
20240321001364,11011,2023,01663055,430460,OFS,재무제표,BS,재무상태표,자본금,제 2 기,2023.12.31 현재,"592,000,000",제 1 기,2022.12.31 현재,"592,000,000",-,15,KRW
20240321001364,11011,2023,01663055,430460,OFS,재무제표,BS,재무상태표,이익잉여금,제 2 기,2023.12.31 현재,"335,728,872",제 1 기,2022.12.31 현재,"40,674,886",-,19,KRW
20240321001364,11011,2023,01663055,430460,OFS,재무제표,BS,재무상태표,자본총계,제 2 기,2023.12.31 현재,"11,240,383,979",제 1 기,2022.12.31 현재,"10,943,223,306",-,22,KRW
20240321001364,11011,2023,01663055,430460,OFS,재무제표,IS,손익계산서,매출액,제 2 기,2023.01.01 ~ 2023.12.31,0,제 1 기,2022.04.28 ~ 2022.12.31,0,-,24,KRW
20240321001364,11011,2023,01663055,430460,OFS,재무제표,IS,손익계산서,영업이익,제 2 기,2023.01.01 ~ 2023.12.31,"-39,053,690",제 1 기,2022.04.28 ~ 2022.12.31,"-20,282,140",-,26,KRW
20240321001364,11011,2023,01663055,430460,OFS,재무제표,IS,손익계산서,법인세차감전 순이익,제 2 기,2023.01.01 ~ 2023.12.31,"300,009,708",제 1 기,2022.04.28 ~ 2022.12.31,"57,541,006",-,28,KRW
20240321001364,11011,2023,01663055,430460,OFS,재무제표,IS,손익계산서,당기순이익,제 2 기,2023.01.01 ~ 2023.12.31,"295,053,986",제 1 기,2022.04.28 ~ 2022.12.31,"40,674,886",-,30,KRW
20240321001364,11011,2023,01663055,430460,OFS,재무제표,IS,손익계산서,당기순이익(손실),제 2 기,2023.01.01 ~ 2023.12.31,"295,053,986",제 1 기,2022.04.28 ~ 2022.12.31,"40,674,886",-,62,KRW
20240321001364,11011,2023,01663055,430460,OFS,재무제표,IS,손익계산서,총포괄손익,제 2 기,2023.01.01 ~ 2023.12.31,"295,053,986",제 1 기,2022.04.28 ~ 2022.12.31,"40,674,886",-,64,KRW
20240321001364,11011,2023,01663055,430460,OFS,재무제표,IS,손익계산서,영업비용,제 2 기,2023.01.01 ~ 2023.12.31,"39,053,690",제 1 기,2022.04.28 ~ 2022.12.31,"20,282,140",-,66,KRW
