rcept_no,reprt_code,bsns_year,corp_code,stock_code,fs_div,fs_nm,sj_div,sj_nm,account_nm,thstrm_nm,thstrm_dt,thstrm_amount,frmtrm_nm,frmtrm_dt,frmtrm_amount,bfefrmtrm_amount,ord,currency
20221207000197,11011,2022,01576102,396690,CFS,연결재무제표,BS,재무상태표,유동자산,제 2 기,2022.09.30 현재,"18,037,635,812",제 1 기,2022.03.31 현재,"10,693,845,329",-,1,KRW
20221207000197,11011,2022,01576102,396690,CFS,연결재무제표,BS,재무상태표,비유동자산,제 2 기,2022.09.30 현재,"354,042,042,849",제 1 기,2022.03.31 현재,"301,173,540,406",-,3,KRW
20221207000197,11011,2022,01576102,396690,CFS,연결재무제표,BS,재무상태표,자산총계,제 2 기,2022.09.30 현재,"372,079,678,661",제 1 기,2022.03.31 현재,"311,867,385,735",-,5,KRW
20221207000197,11011,2022,01576102,396690,CFS,연결재무제표,BS,재무상태표,유동부채,제 2 기,2022.09.30 현재,"6,778,225,058",제 1 기,2022.03.31 현재,"3,527,560,968",-,7,KRW
20221207000197,11011,2022,01576102,396690,CFS,연결재무제표,BS,재무상태표,비유동부채,제 2 기,2022.09.30 현재,"213,358,890,692",제 1 기,2022.03.31 현재,"168,990,747,548",-,9,KRW
20221207000197,11011,2022,01576102,396690,CFS,연결재무제표,BS,재무상태표,부채총계,제 2 기,2022.09.30 현재,"220,137,115,750",제 1 기,2022.03.31 현재,"172,518,308,516",-,11,KRW
20221207000197,11011,2022,01576102,396690,CFS,연결재무제표,BS,재무상태표,자본금,제 2 기,2022.09.30 현재,"29,060,000,000",제 1 기,2022.03.31 현재,"29,060,000,000",-,13,KRW
20221207000197,11011,2022,01576102,396690,CFS,연결재무제표,BS,재무상태표,이익잉여금,제 2 기,2022.09.30 현재,"-4,420,536,610",제 1 기,2022.03.31 현재,"-5,203,485,752",-,17,KRW
20221207000197,11011,2022,01576102,396690,CFS,연결재무제표,BS,재무상태표,자본총계,제 2 기,2022.09.30 현재,"151,942,562,911",제 1 기,2022.03.31 현재,"139,349,077,219",-,21,KRW
20221207000197,11011,2022,01576102,396690,CFS,연결재무제표,IS,손익계산서,매출액,제 2 기,2022.04.01 ~ 2022.09.30,"11,974,795,599",제 1 기,2021.05.21 ~ 2022.03.31,"8,273,968,359",-,23,KRW
20221207000197,11011,2022,01576102,396690,CFS,연결재무제표,IS,손익계산서,영업이익,제 2 기,2022.04.01 ~ 2022.09.30,"4,515,993,954",제 1 기,2021.05.21 ~ 2022.03.31,"-3,201,439,466",-,25,KRW
20221207000197,11011,2022,01576102,396690,CFS,연결재무제표,IS,손익계산서,법인세차감전 순이익,제 2 기,2022.04.01 ~ 2022.09.30,"2,025,035,024",제 1 기,2021.05.21 ~ 2022.03.31,"-5,197,531,714",-,27,KRW
20221207000197,11011,2022,01576102,396690,CFS,연결재무제표,IS,손익계산서,당기순이익,제 2 기,2022.04.01 ~ 2022.09.30,"2,025,035,024",제 1 기,2021.05.21 ~ 2022.03.31,"-5,197,531,714",-,29,KRW
20221207000197,11011,2022,01576102,396690,CFS,연결재무제표,IS,손익계산서,당기순이익(손실),제 2 기,2022.04.01 ~ 2022.09.30,"2,025,035,024",제 1 기,2021.05.21 ~ 2022.03.31,"-5,197,531,714",-,61,KRW
20221207000197,11011,2022,01576102,396690,OFS,재무제표,BS,재무상태표,유동자산,제 2 기,2022.09.30 현재,"6,853,728,970",제 1 기,2022.03.31 현재,"3,543,363,518",-,2,KRW
20221207000197,11011,2022,01576102,396690,OFS,재무제표,BS,재무상태표,비유동자산,제 2 기,2022.09.30 현재,"141,349,916,370",제 1 기,2022.03.31 현재,"141,329,985,607",-,4,KRW
20221207000197,11011,2022,01576102,396690,OFS,재무제표,BS,재무상태표,자산총계,제 2 기,2022.09.30 현재,"148,203,645,340",제 1 기,2022.03.31 현재,"144,873,349,125",-,6,KRW
20221207000197,11011,2022,01576102,396690,OFS,재무제표,BS,재무상태표,유동부채,제 2 기,2022.09.30 현재,"539,849,798",제 1 기,2022.03.31 현재,"297,926,935",-,8,KRW
20221207000197,11011,2022,01576102,396690,OFS,재무제표,BS,재무상태표,비유동부채,제 2 기,2022.09.30 현재,0,제 1 기,2022.03.31 현재,0,-,10,KRW
20221207000197,11011,2022,01576102,396690,OFS,재무제표,BS,재무상태표,부채총계,제 2 기,2022.09.30 현재,"539,849,798",제 1 기,2022.03.31 현재,"297,926,935",-,12,KRW
20221207000197,11011,2022,01576102,396690,OFS,재무제표,BS,재무상태표,자본금,제 2 기,2022.09.30 현재,"29,060,000,000",제 1 기,2022.03.31 현재,"29,060,000,000",-,15,KRW
20221207000197,11011,2022,01576102,396690,OFS,재무제표,BS,재무상태표,이익잉여금,제 2 기,2022.09.30 현재,"4,312,768,293",제 1 기,2022.03.31 현재,"1,224,394,941",-,19,KRW
20221207000197,11011,2022,01576102,396690,OFS,재무제표,BS,재무상태표,자본총계,제 2 기,2022.09.30 현재,"147,663,795,542",제 1 기,2022.03.31 현재,"144,575,422,190",-,22,KRW
20221207000197,11011,2022,01576102,396690,OFS,재무제표,IS,손익계산서,매출액,제 2 기,2022.04.01 ~ 2022.09.30,"4,900,264,493",제 1 기,2021.05.21 ~ 2022.03.31,"2,541,623,239",-,24,KRW
20221207000197,11011,2022,01576102,396690,OFS,재무제표,IS,손익계산서,영업이익,제 2 기,2022.04.01 ~ 2022.09.30,"4,297,905,653",제 1 기,2021.05.21 ~ 2022.03.31,"1,563,045,207",-,26,KRW
20221207000197,11011,2022,01576102,396690,OFS,재무제표,IS,손익계산서,법인세차감전 순이익,제 2 기,2022.04.01 ~ 2022.09.30,"4,307,947,610",제 1 기,2021.05.21 ~ 2022.03.31,"1,224,394,941",-,28,KRW
20221207000197,11011,2022,01576102,396690,OFS,재무제표,IS,손익계산서,당기순이익,제 2 기,2022.04.01 ~ 2022.09.30,"4,307,947,610",제 1 기,2021.05.21 ~ 2022.03.31,"1,224,394,941",-,30,KRW
20221207000197,11011,2022,01576102,396690,OFS,재무제표,IS,손익계산서,당기순이익(손실),제 2 기,2022.04.01 ~ 2022.09.30,"4,307,947,610",제 1 기,2021.05.21 ~ 2022.03.31,"1,224,394,941",-,62,KRW
