rcept_no,reprt_code,bsns_year,corp_code,stock_code,fs_div,fs_nm,sj_div,sj_nm,account_nm,thstrm_nm,thstrm_dt,thstrm_amount,frmtrm_nm,frmtrm_dt,frmtrm_amount,bfefrmtrm_amount,ord,currency
20240306000501,11011,2023,01689938,445970,OFS,재무제표,BS,재무상태표,자산총계,제 2 기,2023.12.31 현재,"12,699,085,306",제 1 기,2022.12.31 현재,"12,335,625,420",-,6,KRW
20240306000501,11011,2023,01689938,445970,OFS,재무제표,BS,재무상태표,부채총계,제 2 기,2023.12.31 현재,"1,705,407,885",제 1 기,2022.12.31 현재,"1,633,584,141",-,12,KRW
20240306000501,11011,2023,01689938,445970,OFS,재무제표,BS,재무상태표,자본금,제 2 기,2023.12.31 현재,"536,000,000",제 1 기,2022.12.31 현재,"536,000,000",-,15,KRW
20240306000501,11011,2023,01689938,445970,OFS,재무제표,BS,재무상태표,이익잉여금,제 2 기,2023.12.31 현재,"267,373,533",제 1 기,2022.12.31 현재,"-24,262,609",-,19,KRW
20240306000501,11011,2023,01689938,445970,OFS,재무제표,BS,재무상태표,자본총계,제 2 기,2023.12.31 현재,"10,993,677,421",제 1 기,2022.12.31 현재,"10,702,041,279",-,22,KRW
20240306000501,11011,2023,01689938,445970,OFS,재무제표,IS,손익계산서,매출액,제 2 기,2023.01.01 ~ 2023.12.31,0,제 1 기,2022.09.22 ~ 2022.12.31,0,-,24,KRW
20240306000501,11011,2023,01689938,445970,OFS,재무제표,IS,손익계산서,법인세차감전 순이익,제 2 기,2023.01.01 ~ 2023.12.31,"344,668,070",제 1 기,2022.09.22 ~ 2022.12.31,"-34,767,168",-,28,KRW
20240306000501,11011,2023,01689938,445970,OFS,재무제표,IS,손익계산서,당기순이익,제 2 기,2023.01.01 ~ 2023.12.31,"291,636,142",제 1 기,2022.09.22 ~ 2022.12.31,"-24,262,609",-,30,KRW
20240306000501,11011,2023,01689938,445970,OFS,재무제표,BS,재무상태표,차입부채,제 2 기,2023.12.31 현재,"1,620,550,195",제 1 기,2022.12.31 현재,"1,533,974,782",-,34,KRW
20240306000501,11011,2023,01689938,445970,OFS,재무제표,IS,손익계산서,순이자손익,제 2 기,2023.01.01 ~ 2023.12.31,"378,347,630",제 1 기,2022.09.22 ~ 2022.12.31,"-8,573,528",-,52,KRW
20240306000501,11011,2023,01689938,445970,OFS,재무제표,IS,손익계산서,이자수익,제 2 기,2023.01.01 ~ 2023.12.31,"464,923,043",제 1 기,2022.09.22 ~ 2022.12.31,"13,419,060",-,54,KRW
20240306000501,11011,2023,01689938,445970,OFS,재무제표,IS,손익계산서,이자비용,제 2 기,2023.01.01 ~ 2023.12.31,"86,575,413",제 1 기,2022.09.22 ~ 2022.12.31,"-21,992,588",-,56,KRW
20240306000501,11011,2023,01689938,445970,OFS,재무제표,IS,손익계산서,영업이익(손실),제 2 기,2023.01.01 ~ 2023.12.31,"-33,679,560",제 1 기,2022.09.22 ~ 2022.12.31,"-26,193,640",-,60,KRW
20240306000501,11011,2023,01689938,445970,OFS,재무제표,IS,손익계산서,당기순이익(손실),제 2 기,2023.01.01 ~ 2023.12.31,"291,636,142",제 1 기,2022.09.22 ~ 2022.12.31,"-24,262,609",-,62,KRW
20240306000501,11011,2023,01689938,445970,OFS,재무제표,IS,손익계산서,총포괄손익,제 2 기,2023.01.01 ~ 2023.12.31,"291,636,142",제 1 기,2022.09.22 ~ 2022.12.31,"-24,262,609",-,64,KRW
