rcept_no,reprt_code,bsns_year,corp_code,stock_code,fs_div,fs_nm,sj_div,sj_nm,account_nm,thstrm_nm,thstrm_dt,thstrm_amount,frmtrm_nm,frmtrm_dt,frmtrm_amount,bfefrmtrm_amount,ord,currency
20250324000800,11011,2024,01785056,466910,OFS,재무제표,BS,재무상태표,유동자산,제 2 기,2024.12.31 현재,"20,384,937,221",제 1 기,2023.12.31 현재,"19,808,928,909",-,2,KRW
20250324000800,11011,2024,01785056,466910,OFS,재무제표,BS,재무상태표,비유동자산,제 2 기,2024.12.31 현재,0,제 1 기,2023.12.31 현재,0,-,4,KRW
20250324000800,11011,2024,01785056,466910,OFS,재무제표,BS,재무상태표,자산총계,제 2 기,2024.12.31 현재,"20,384,937,221",제 1 기,2023.12.31 현재,"19,808,928,909",-,6,KRW
20250324000800,11011,2024,01785056,466910,OFS,재무제표,BS,재무상태표,유동부채,제 2 기,2024.12.31 현재,"3,610,750",제 1 기,2023.12.31 현재,"7,727,500",-,8,KRW
20250324000800,11011,2024,01785056,466910,OFS,재무제표,BS,재무상태표,비유동부채,제 2 기,2024.12.31 현재,"2,559,135,526",제 1 기,2023.12.31 현재,"2,399,820,910",-,10,KRW
20250324000800,11011,2024,01785056,466910,OFS,재무제표,BS,재무상태표,부채총계,제 2 기,2024.12.31 현재,"2,562,746,276",제 1 기,2023.12.31 현재,"2,407,548,410",-,12,KRW
20250324000800,11011,2024,01785056,466910,OFS,재무제표,BS,재무상태표,자본금,제 2 기,2024.12.31 현재,"910,000,000",제 1 기,2023.12.31 현재,"910,000,000",-,15,KRW
20250324000800,11011,2024,01785056,466910,OFS,재무제표,BS,재무상태표,이익잉여금,제 2 기,2024.12.31 현재,"449,067,669",제 1 기,2023.12.31 현재,"28,257,223",-,19,KRW
20250324000800,11011,2024,01785056,466910,OFS,재무제표,BS,재무상태표,자본총계,제 2 기,2024.12.31 현재,"17,822,190,945",제 1 기,2023.12.31 현재,"17,401,380,499",-,22,KRW
20250324000800,11011,2024,01785056,466910,OFS,재무제표,IS,손익계산서,매출액,제 2 기,2024.01.01 ~ 2024.12.31,0,제 1 기,2023.09.05 ~ 2023.12.31,0,-,24,KRW
20250324000800,11011,2024,01785056,466910,OFS,재무제표,IS,손익계산서,영업이익,제 2 기,2024.01.01 ~ 2024.12.31,"-42,777,630",제 1 기,2023.09.05 ~ 2023.12.31,"-32,143,566",-,26,KRW
20250324000800,11011,2024,01785056,466910,OFS,재무제표,IS,손익계산서,법인세차감전 순이익,제 2 기,2024.01.01 ~ 2024.12.31,"590,838,435",제 1 기,2023.09.05 ~ 2023.12.31,"31,362,068",-,28,KRW
20250324000800,11011,2024,01785056,466910,OFS,재무제표,IS,손익계산서,당기순이익,제 2 기,2024.01.01 ~ 2024.12.31,"420,810,446",제 1 기,2023.09.05 ~ 2023.12.31,"28,257,223",-,30,KRW
20250324000800,11011,2024,01785056,466910,OFS,재무제표,IS,손익계산서,당기순이익(손실),제 2 기,2024.01.01 ~ 2024.12.31,"420,810,446",제 1 기,2023.09.05 ~ 2023.12.31,"28,257,223",-,62,KRW
20250324000800,11011,2024,01785056,466910,OFS,재무제표,IS,손익계산서,총포괄손익,제 2 기,2024.01.01 ~ 2024.12.31,"420,810,446",제 1 기,2023.09.05 ~ 2023.12.31,"28,257,223",-,64,KRW
