rcept_no,reprt_code,bsns_year,corp_code,stock_code,fs_div,fs_nm,sj_div,sj_nm,account_nm,thstrm_nm,thstrm_dt,thstrm_amount,frmtrm_nm,frmtrm_dt,frmtrm_amount,bfefrmtrm_amount,ord,currency
20240320000681,11011,2023,01622331,424760,OFS,재무제표,BS,재무상태표,유동자산,제 2 기,2023.12.31 현재,"25,655,031,126",제 1 기,2022.12.31 현재,"18,238,987,688",-,2,KRW
20240320000681,11011,2023,01622331,424760,OFS,재무제표,BS,재무상태표,비유동자산,제 2 기,2023.12.31 현재,"10,547,719,072",제 1 기,2022.12.31 현재,"6,927,227,912",-,4,KRW
20240320000681,11011,2023,01622331,424760,OFS,재무제표,BS,재무상태표,자산총계,제 2 기,2023.12.31 현재,"36,202,750,198",제 1 기,2022.12.31 현재,"25,166,215,600",-,6,KRW
20240320000681,11011,2023,01622331,424760,OFS,재무제표,BS,재무상태표,유동부채,제 2 기,2023.12.31 현재,"10,349,948,495",제 1 기,2022.12.31 현재,"12,333,275,141",-,8,KRW
20240320000681,11011,2023,01622331,424760,OFS,재무제표,BS,재무상태표,비유동부채,제 2 기,2023.12.31 현재,"410,906,210",제 1 기,2022.12.31 현재,"242,295,335",-,10,KRW
20240320000681,11011,2023,01622331,424760,OFS,재무제표,BS,재무상태표,부채총계,제 2 기,2023.12.31 현재,"10,760,854,705",제 1 기,2022.12.31 현재,"12,575,570,476",-,12,KRW
20240320000681,11011,2023,01622331,424760,OFS,재무제표,BS,재무상태표,자본금,제 2 기,2023.12.31 현재,"1,942,000,200",제 1 기,2022.12.31 현재,"250,000,000",-,15,KRW
20240320000681,11011,2023,01622331,424760,OFS,재무제표,BS,재무상태표,이익잉여금,제 2 기,2023.12.31 현재,"7,083,807,567",제 1 기,2022.12.31 현재,"12,000,486,768",-,19,KRW
20240320000681,11011,2023,01622331,424760,OFS,재무제표,BS,재무상태표,자본총계,제 2 기,2023.12.31 현재,"25,441,895,493",제 1 기,2022.12.31 현재,"12,590,645,124",-,22,KRW
20240320000681,11011,2023,01622331,424760,OFS,재무제표,IS,손익계산서,매출액,제 2 기,2023.01.01 ~ 2023.12.31,"26,394,298,398",제 1 기,2022.01.01 ~ 2022.12.31,"27,210,184,668",-,24,KRW
20240320000681,11011,2023,01622331,424760,OFS,재무제표,IS,손익계산서,영업이익,제 2 기,2023.01.01 ~ 2023.12.31,"-366,356,900",제 1 기,2022.01.01 ~ 2022.12.31,"1,616,255,773",-,26,KRW
20240320000681,11011,2023,01622331,424760,OFS,재무제표,IS,손익계산서,법인세차감전 순이익,제 2 기,2023.01.01 ~ 2023.12.31,"-4,720,526,700",제 1 기,2022.01.01 ~ 2022.12.31,"354,721,801",-,28,KRW
20240320000681,11011,2023,01622331,424760,OFS,재무제표,IS,손익계산서,당기순이익,제 2 기,2023.01.01 ~ 2023.12.31,"-4,590,423,737",제 1 기,2022.01.01 ~ 2022.12.31,"210,015,212",-,30,KRW
20240320000681,11011,2023,01622331,424760,OFS,재무제표,IS,손익계산서,당기순이익(손실),제 2 기,2023.01.01 ~ 2023.12.31,"-4,590,423,737",제 1 기,2022.01.01 ~ 2022.12.31,"210,015,212",-,62,KRW
20240320000681,11011,2023,01622331,424760,OFS,재무제표,IS,손익계산서,총포괄손익,제 2 기,2023.01.01 ~ 2023.12.31,"-4,916,679,201",제 1 기,2022.01.01 ~ 2022.12.31,"378,255,384",-,64,KRW
