rcept_no,reprt_code,bsns_year,corp_code,stock_code,fs_div,fs_nm,sj_div,sj_nm,account_nm,thstrm_nm,thstrm_dt,thstrm_amount,frmtrm_amount,bfefrmtrm_amount,ord,currency
20240320000717,11011,2023,01738483,457630,OFS,재무제표,BS,재무상태표,유동자산,제 1 기,2023.12.31 현재,"2,116,278,259",-,-,2,KRW
20240320000717,11011,2023,01738483,457630,OFS,재무제표,BS,재무상태표,비유동자산,제 1 기,2023.12.31 현재,"13,000,000,000",-,-,4,KRW
20240320000717,11011,2023,01738483,457630,OFS,재무제표,BS,재무상태표,자산총계,제 1 기,2023.12.31 현재,"15,116,278,259",-,-,6,KRW
20240320000717,11011,2023,01738483,457630,OFS,재무제표,BS,재무상태표,유동부채,제 1 기,2023.12.31 현재,"389,980",-,-,8,KRW
20240320000717,11011,2023,01738483,457630,OFS,재무제표,BS,재무상태표,비유동부채,제 1 기,2023.12.31 현재,"1,104,744,916",-,-,10,KRW
20240320000717,11011,2023,01738483,457630,OFS,재무제표,BS,재무상태표,부채총계,제 1 기,2023.12.31 현재,"1,105,134,896",-,-,12,KRW
20240320000717,11011,2023,01738483,457630,OFS,재무제표,BS,재무상태표,자본금,제 1 기,2023.12.31 현재,"731,000,000",-,-,15,KRW
20240320000717,11011,2023,01738483,457630,OFS,재무제표,BS,재무상태표,이익잉여금,제 1 기,2023.12.31 현재,"56,474,443",-,-,19,KRW
20240320000717,11011,2023,01738483,457630,OFS,재무제표,BS,재무상태표,자본총계,제 1 기,2023.12.31 현재,"14,011,143,363",-,-,22,KRW
20240320000717,11011,2023,01738483,457630,OFS,재무제표,IS,손익계산서,매출액,제 1 기,2023.04.17 ~ 2023.12.31,0,-,-,24,KRW
20240320000717,11011,2023,01738483,457630,OFS,재무제표,IS,손익계산서,영업이익,제 1 기,2023.04.17 ~ 2023.12.31,"-35,070,670",-,-,26,KRW
20240320000717,11011,2023,01738483,457630,OFS,재무제표,IS,손익계산서,법인세차감전 순이익,제 1 기,2023.04.17 ~ 2023.12.31,"80,395,544",-,-,28,KRW
20240320000717,11011,2023,01738483,457630,OFS,재무제표,IS,손익계산서,당기순이익,제 1 기,2023.04.17 ~ 2023.12.31,"56,474,443",-,-,30,KRW
20240320000717,11011,2023,01738483,457630,OFS,재무제표,IS,손익계산서,이자수익,제 1 기,2023.04.17 ~ 2023.12.31,"-168,386,589",-,-,54,KRW
20240320000717,11011,2023,01738483,457630,OFS,재무제표,IS,손익계산서,이자비용,제 1 기,2023.04.17 ~ 2023.12.31,"52,920,375",-,-,56,KRW
20240320000717,11011,2023,01738483,457630,OFS,재무제표,IS,손익계산서,당기순이익(손실),제 1 기,2023.04.17 ~ 2023.12.31,"56,474,443",-,-,62,KRW
20240320000717,11011,2023,01738483,457630,OFS,재무제표,IS,손익계산서,총포괄손익,제 1 기,2023.04.17 ~ 2023.12.31,"56,474,443",-,-,64,KRW
20240320000717,11011,2023,01738483,457630,OFS,재무제표,IS,손익계산서,영업비용,제 1 기,2023.04.17 ~ 2023.12.31,"35,070,670",-,-,66,KRW
