rcept_no,reprt_code,bsns_year,corp_code,stock_code,fs_div,fs_nm,sj_div,sj_nm,account_nm,thstrm_nm,thstrm_dt,thstrm_amount,frmtrm_nm,frmtrm_dt,frmtrm_amount,bfefrmtrm_amount,ord,currency
20250321001747,11011,2024,01806951,472850,CFS,연결재무제표,BS,재무상태표,유동자산,제 2 기,2024.12.31 현재,"206,206,649,440",제 1 기,2023.12.31 현재,"159,728,472,126",-,1,KRW
20250321001747,11011,2024,01806951,472850,CFS,연결재무제표,BS,재무상태표,비유동자산,제 2 기,2024.12.31 현재,"216,536,114,042",제 1 기,2023.12.31 현재,"178,976,954,480",-,3,KRW
20250321001747,11011,2024,01806951,472850,CFS,연결재무제표,BS,재무상태표,자산총계,제 2 기,2024.12.31 현재,"422,742,763,482",제 1 기,2023.12.31 현재,"338,705,426,606",-,5,KRW
20250321001747,11011,2024,01806951,472850,CFS,연결재무제표,BS,재무상태표,유동부채,제 2 기,2024.12.31 현재,"115,146,882,201",제 1 기,2023.12.31 현재,"77,511,920,085",-,7,KRW
20250321001747,11011,2024,01806951,472850,CFS,연결재무제표,BS,재무상태표,비유동부채,제 2 기,2024.12.31 현재,"69,893,690,244",제 1 기,2023.12.31 현재,"73,996,890,192",-,9,KRW
20250321001747,11011,2024,01806951,472850,CFS,연결재무제표,BS,재무상태표,부채총계,제 2 기,2024.12.31 현재,"185,040,572,445",제 1 기,2023.12.31 현재,"151,508,810,277",-,11,KRW
20250321001747,11011,2024,01806951,472850,CFS,연결재무제표,BS,재무상태표,자본금,제 2 기,2024.12.31 현재,"16,171,966,500",제 1 기,2023.12.31 현재,"16,171,966,500",-,13,KRW
20250321001747,11011,2024,01806951,472850,CFS,연결재무제표,BS,재무상태표,이익잉여금,제 2 기,2024.12.31 현재,"25,375,910,637",제 1 기,2023.12.31 현재,"325,089,678",-,17,KRW
20250321001747,11011,2024,01806951,472850,CFS,연결재무제표,BS,재무상태표,자본총계,제 2 기,2024.12.31 현재,"237,702,191,037",제 1 기,2023.12.31 현재,"187,196,616,329",-,21,KRW
20250321001747,11011,2024,01806951,472850,CFS,연결재무제표,IS,손익계산서,매출액,제 2 기,2024.01.01 ~ 2024.12.31,"368,653,108,555",제 1 기,2023.12.28 ~ 2023.12.31,"2,781,338,079",-,23,KRW
20250321001747,11011,2024,01806951,472850,CFS,연결재무제표,IS,손익계산서,영업이익,제 2 기,2024.01.01 ~ 2024.12.31,"41,322,955,438",제 1 기,2023.12.28 ~ 2023.12.31,"667,627,775",-,25,KRW
20250321001747,11011,2024,01806951,472850,CFS,연결재무제표,IS,손익계산서,법인세차감전 순이익,제 2 기,2024.01.01 ~ 2024.12.31,"33,694,881,248",제 1 기,2023.12.28 ~ 2023.12.31,"351,825,178",-,27,KRW
20250321001747,11011,2024,01806951,472850,CFS,연결재무제표,IS,손익계산서,당기순이익,제 2 기,2024.01.01 ~ 2024.12.31,"27,155,630,666",제 1 기,2023.12.28 ~ 2023.12.31,"237,886,985",-,29,KRW
20250321001747,11011,2024,01806951,472850,CFS,연결재무제표,IS,손익계산서,당기순이익(손실),제 2 기,2024.01.01 ~ 2024.12.31,"27,155,630,666",제 1 기,2023.12.28 ~ 2023.12.31,"237,886,985",-,61,KRW
20250321001747,11011,2024,01806951,472850,CFS,연결재무제표,IS,손익계산서,총포괄손익,제 2 기,2024.01.01 ~ 2024.12.31,"27,012,720,622",제 1 기,2023.12.28 ~ 2023.12.31,"325,089,678",-,63,KRW
20250321001747,11011,2024,01806951,472850,OFS,재무제표,BS,재무상태표,유동자산,제 2 기,2024.12.31 현재,"139,346,948,789",제 1 기,2023.12.31 현재,"103,950,011,775",-,2,KRW
20250321001747,11011,2024,01806951,472850,OFS,재무제표,BS,재무상태표,비유동자산,제 2 기,2024.12.31 현재,"226,608,619,938",제 1 기,2023.12.31 현재,"223,617,872,983",-,4,KRW
20250321001747,11011,2024,01806951,472850,OFS,재무제표,BS,재무상태표,자산총계,제 2 기,2024.12.31 현재,"365,955,568,727",제 1 기,2023.12.31 현재,"327,567,884,758",-,6,KRW
20250321001747,11011,2024,01806951,472850,OFS,재무제표,BS,재무상태표,유동부채,제 2 기,2024.12.31 현재,"95,416,681,066",제 1 기,2023.12.31 현재,"66,424,925,708",-,8,KRW
20250321001747,11011,2024,01806951,472850,OFS,재무제표,BS,재무상태표,비유동부채,제 2 기,2024.12.31 현재,"59,150,736,266",제 1 기,2023.12.31 현재,"73,946,342,722",-,10,KRW
20250321001747,11011,2024,01806951,472850,OFS,재무제표,BS,재무상태표,부채총계,제 2 기,2024.12.31 현재,"154,567,417,332",제 1 기,2023.12.31 현재,"140,371,268,430",-,12,KRW
20250321001747,11011,2024,01806951,472850,OFS,재무제표,BS,재무상태표,자본금,제 2 기,2024.12.31 현재,"16,171,966,500",제 1 기,2023.12.31 현재,"16,171,966,500",-,15,KRW
20250321001747,11011,2024,01806951,472850,OFS,재무제표,BS,재무상태표,이익잉여금,제 2 기,2024.12.31 현재,"24,642,262,488",제 1 기,2023.12.31 현재,"325,089,677",-,19,KRW
20250321001747,11011,2024,01806951,472850,OFS,재무제표,BS,재무상태표,자본총계,제 2 기,2024.12.31 현재,"211,388,151,395",제 1 기,2023.12.31 현재,"187,196,616,328",-,22,KRW
20250321001747,11011,2024,01806951,472850,OFS,재무제표,IS,손익계산서,매출액,제 2 기,2024.01.01 ~ 2024.12.31,"182,670,780,995",제 1 기,2023.12.28 ~ 2023.12.31,"847,667,601",-,24,KRW
20250321001747,11011,2024,01806951,472850,OFS,재무제표,IS,손익계산서,영업이익,제 2 기,2024.01.01 ~ 2024.12.31,"18,918,750,560",제 1 기,2023.12.28 ~ 2023.12.31,"-416,236,675",-,26,KRW
20250321001747,11011,2024,01806951,472850,OFS,재무제표,IS,손익계산서,법인세차감전 순이익,제 2 기,2024.01.01 ~ 2024.12.31,"24,648,545,517",제 1 기,2023.12.28 ~ 2023.12.31,"-55,856,285",-,28,KRW
20250321001747,11011,2024,01806951,472850,OFS,재무제표,IS,손익계산서,당기순이익,제 2 기,2024.01.01 ~ 2024.12.31,"24,445,912,931",제 1 기,2023.12.28 ~ 2023.12.31,"237,886,984",-,30,KRW
20250321001747,11011,2024,01806951,472850,OFS,재무제표,IS,손익계산서,당기순이익(손실),제 2 기,2024.01.01 ~ 2024.12.31,"24,445,912,931",제 1 기,2023.12.28 ~ 2023.12.31,"237,886,984",-,62,KRW
20250321001747,11011,2024,01806951,472850,OFS,재무제표,IS,손익계산서,총포괄손익,제 2 기,2024.01.01 ~ 2024.12.31,"24,309,470,040",제 1 기,2023.12.28 ~ 2023.12.31,"325,089,677",-,64,KRW
