rcept_no,reprt_code,bsns_year,corp_code,stock_code,fs_div,fs_nm,sj_div,sj_nm,account_nm,thstrm_nm,thstrm_dt,thstrm_amount,frmtrm_amount,bfefrmtrm_amount,ord,currency
20250304000398,11011,2024,01845701,482520,OFS,재무제표,BS,재무상태표,유동자산,제 1 기,2024.12.31 현재,"14,904,061,918",-,-,2,KRW
20250304000398,11011,2024,01845701,482520,OFS,재무제표,BS,재무상태표,비유동자산,제 1 기,2024.12.31 현재,0,-,-,4,KRW
20250304000398,11011,2024,01845701,482520,OFS,재무제표,BS,재무상태표,자산총계,제 1 기,2024.12.31 현재,"14,904,061,918",-,-,6,KRW
20250304000398,11011,2024,01845701,482520,OFS,재무제표,BS,재무상태표,유동부채,제 1 기,2024.12.31 현재,"5,874,000",-,-,8,KRW
20250304000398,11011,2024,01845701,482520,OFS,재무제표,BS,재무상태표,비유동부채,제 1 기,2024.12.31 현재,"2,703,162,735",-,-,10,KRW
20250304000398,11011,2024,01845701,482520,OFS,재무제표,BS,재무상태표,부채총계,제 1 기,2024.12.31 현재,"2,709,036,735",-,-,12,KRW
20250304000398,11011,2024,01845701,482520,OFS,재무제표,BS,재무상태표,자본금,제 1 기,2024.12.31 현재,"610,000,000",-,-,15,KRW
20250304000398,11011,2024,01845701,482520,OFS,재무제표,BS,재무상태표,이익잉여금,제 1 기,2024.12.31 현재,"17,295,045",-,-,19,KRW
20250304000398,11011,2024,01845701,482520,OFS,재무제표,BS,재무상태표,자본총계,제 1 기,2024.12.31 현재,"12,195,025,183",-,-,22,KRW
20250304000398,11011,2024,01845701,482520,OFS,재무제표,IS,손익계산서,매출액,제 1 기,2024.04.15 ~ 2024.12.31,0,-,-,24,KRW
20250304000398,11011,2024,01845701,482520,OFS,재무제표,IS,손익계산서,영업이익,제 1 기,2024.04.15 ~ 2024.12.31,"-56,214,417",-,-,26,KRW
20250304000398,11011,2024,01845701,482520,OFS,재무제표,IS,손익계산서,법인세차감전 순이익,제 1 기,2024.04.15 ~ 2024.12.31,"21,864,786",-,-,28,KRW
20250304000398,11011,2024,01845701,482520,OFS,재무제표,IS,손익계산서,당기순이익,제 1 기,2024.04.15 ~ 2024.12.31,"17,295,045",-,-,30,KRW
20250304000398,11011,2024,01845701,482520,OFS,재무제표,IS,손익계산서,당기순이익(손실),제 1 기,2024.04.15 ~ 2024.12.31,"17,295,045",-,-,62,KRW
20250304000398,11011,2024,01845701,482520,OFS,재무제표,IS,손익계산서,총포괄손익,제 1 기,2024.04.15 ~ 2024.12.31,"17,295,045",-,-,64,KRW
20250304000398,11011,2024,01845701,482520,OFS,재무제표,IS,손익계산서,영업비용,제 1 기,2024.04.15 ~ 2024.12.31,"56,214,417",-,-,66,KRW
